comp_molregno,act_standard_units,act_standard_type,act_activity_comment,act_bao_endpoint,act_type,ass_assay_id,ass_description,ass_assay_type,ass_assay_category,ass_chembl_id,doc_doi,doc_pubmed_id,doc_chembl_id,doc_title,doc_doc_type,doc_abstract,doc_patent_id,coms_canonical_smiles,comp_full_molformula,mold_chembl_id,act_0,act_1,act_2,act_3,act_4,act_5,act_6,act_7,act_8,act_9,act_10,act_11,act_12,act_13,act_14,act_15,act_16
1500,nM,Ki,,BAO_0000192,Ki,36273,"Binding affinity towards human androgen receptor (hAR), using dihydrotestosterone as radioligand for competitive binding assay",B,,CHEMBL648840,10.1016/s0960-894x(99)00119-5,10230629,CHEMBL1132083,"Switching androgen receptor antagonists to agonists by modifying C-ring substituents on piperidino[3,2-g]quinolinone.",PUBLICATION,"New nonsteroidal human androgen receptor (hAR) agonists were developed from an hAR antagonist pharmacophore, 2(1H)-piperidino[3,2-g]quinolinone. (+/-)-trans-7,8-Diethyl-4-trifluoromethyl-2(H)-piperidino-[3,2-g]quinoli none was synthesized and demonstrated potent hAR agonist activity (EC50=3 nM) in the cell-based cotransfection assay and high binding affinity (Ki=16 nM) in the competitive receptor binding assay.",,C[C@H]1Nc2cc3nc(O)cc(C(F)(F)F)c3cc2CC1(C)C,C16H17F3N2O,CHEMBL267907,82.0,,,,,,,,,,,,,,,,
1501,nM,Ki,,BAO_0000192,Ki,36273,"Binding affinity towards human androgen receptor (hAR), using dihydrotestosterone as radioligand for competitive binding assay",B,,CHEMBL648840,10.1016/s0960-894x(99)00119-5,10230629,CHEMBL1132083,"Switching androgen receptor antagonists to agonists by modifying C-ring substituents on piperidino[3,2-g]quinolinone.",PUBLICATION,"New nonsteroidal human androgen receptor (hAR) agonists were developed from an hAR antagonist pharmacophore, 2(1H)-piperidino[3,2-g]quinolinone. (+/-)-trans-7,8-Diethyl-4-trifluoromethyl-2(H)-piperidino-[3,2-g]quinoli none was synthesized and demonstrated potent hAR agonist activity (EC50=3 nM) in the cell-based cotransfection assay and high binding affinity (Ki=16 nM) in the competitive receptor binding assay.",,CC[C@H]1Nc2cc3nc(O)cc(C(F)(F)F)c3cc2C[C@H]1C,C16H17F3N2O,CHEMBL7089,11.0,,,,,,,,,,,,,,,,
1512,nM,Ki,,BAO_0000192,Ki,36273,"Binding affinity towards human androgen receptor (hAR), using dihydrotestosterone as radioligand for competitive binding assay",B,,CHEMBL648840,10.1016/s0960-894x(99)00119-5,10230629,CHEMBL1132083,"Switching androgen receptor antagonists to agonists by modifying C-ring substituents on piperidino[3,2-g]quinolinone.",PUBLICATION,"New nonsteroidal human androgen receptor (hAR) agonists were developed from an hAR antagonist pharmacophore, 2(1H)-piperidino[3,2-g]quinolinone. (+/-)-trans-7,8-Diethyl-4-trifluoromethyl-2(H)-piperidino-[3,2-g]quinoli none was synthesized and demonstrated potent hAR agonist activity (EC50=3 nM) in the cell-based cotransfection assay and high binding affinity (Ki=16 nM) in the competitive receptor binding assay.",,CC[C@H]1Nc2cc3nc(O)cc(C(F)(F)F)c3cc2CC1(C)C,C17H19F3N2O,CHEMBL6689,50.0,,,,,,,,,,,,,,,,
1531,nM,Ki,,BAO_0000192,Ki,36273,"Binding affinity towards human androgen receptor (hAR), using dihydrotestosterone as radioligand for competitive binding assay",B,,CHEMBL648840,10.1016/s0960-894x(99)00119-5,10230629,CHEMBL1132083,"Switching androgen receptor antagonists to agonists by modifying C-ring substituents on piperidino[3,2-g]quinolinone.",PUBLICATION,"New nonsteroidal human androgen receptor (hAR) agonists were developed from an hAR antagonist pharmacophore, 2(1H)-piperidino[3,2-g]quinolinone. (+/-)-trans-7,8-Diethyl-4-trifluoromethyl-2(H)-piperidino-[3,2-g]quinoli none was synthesized and demonstrated potent hAR agonist activity (EC50=3 nM) in the cell-based cotransfection assay and high binding affinity (Ki=16 nM) in the competitive receptor binding assay.",,CCC[C@@H]1CCc2cc3c(C(F)(F)F)cc(O)nc3cc2N1,C16H17F3N2O,CHEMBL268569,24.0,,,,,,,,,,,,,,,,
1563,nM,Ki,,BAO_0000192,Ki,36273,"Binding affinity towards human androgen receptor (hAR), using dihydrotestosterone as radioligand for competitive binding assay",B,,CHEMBL648840,10.1016/s0960-894x(99)00119-5,10230629,CHEMBL1132083,"Switching androgen receptor antagonists to agonists by modifying C-ring substituents on piperidino[3,2-g]quinolinone.",PUBLICATION,"New nonsteroidal human androgen receptor (hAR) agonists were developed from an hAR antagonist pharmacophore, 2(1H)-piperidino[3,2-g]quinolinone. (+/-)-trans-7,8-Diethyl-4-trifluoromethyl-2(H)-piperidino-[3,2-g]quinoli none was synthesized and demonstrated potent hAR agonist activity (EC50=3 nM) in the cell-based cotransfection assay and high binding affinity (Ki=16 nM) in the competitive receptor binding assay.",,C[C@@H]1CCc2cc3c(C(F)(F)F)cc(O)nc3cc2N1,C14H13F3N2O,CHEMBL267141,7.0,,,,,,,,,,,,,,,,
1572,nM,Ki,,"Entry 0: BAO_0000192, Entry 1: BAO_0000192, Entry 2: BAO_0000192, Entry 3: BAO_0000192, ",Ki,"Entry 0: 36140, Entry 1: 36273, Entry 2: 36279, Entry 3: 1869960, ","Entry 0: Binding affinity for human androgen receptor transfected into mammalian COS-1 cells, Entry 1: Binding affinity towards human androgen receptor (hAR), using dihydrotestosterone as radioligand for competitive binding assay, Entry 2: Binding affinity for human androgen receptor in transiently-transfected COS-1 cells., Entry 3: Inhibition of human androgen receptor, ","Entry 0: B, Entry 1: B, Entry 2: B, Entry 3: B, ",,"Entry 0: CHEMBL872368, Entry 1: CHEMBL648840, Entry 2: CHEMBL651953, Entry 3: CHEMBL4371127, ","Entry 0: 10.1016/s0960-894x(00)00010-x, Entry 1: 10.1016/s0960-894x(99)00119-5, Entry 2: 10.1021/jm970699s, Entry 3: 10.1021/acs.jmedchem.7b01788, ","Entry 0: 10743937, Entry 1: 10230629, Entry 2: 9484511, Entry 3: 29400967, ","Entry 0: CHEMBL1133046, Entry 1: CHEMBL1132083, Entry 2: CHEMBL1131477, Entry 3: CHEMBL4371002, ","Entry 0: Effects of isosteric pyridone replacements in androgen receptor antagonists based on 1,2-dihydro- and 1,2,3,4-tetrahydro-2,2-dimethyl-6-trifluoromethyl-8-pyridono[5,6-g]quin olines., Entry 1: Switching androgen receptor antagonists to agonists by modifying C-ring substituents on piperidino[3,2-g]quinolinone., Entry 2: Synthesis and biological activity of a novel series of nonsteroidal, peripherally selective androgen receptor antagonists derived from 1,2-dihydropyridono[5,6-g]quinolines., Entry 3: Fluorine and Fluorinated Motifs in the Design and Application of Bioisosteres for Drug Design., ","Entry 0: PUBLICATION, Entry 1: PUBLICATION, Entry 2: PUBLICATION, Entry 3: PUBLICATION, ","Entry 0: A series of nonsteroidal human androgen receptor (hAR) antagonists based on 8-substituted 1,2-dihydro- and 1,2,3,4-tetrahydro-2,2-dimethyl-6-trifluoromethylpyrido[3,2-g]quin olines was synthesized. Compounds in this series were tested for the ability to bind to hAR and inhibit hAR-dependent transcription in a mammalian cellular background., Entry 1: New nonsteroidal human androgen receptor (hAR) agonists were developed from an hAR antagonist pharmacophore, 2(1H)-piperidino[3,2-g]quinolinone. (+/-)-trans-7,8-Diethyl-4-trifluoromethyl-2(H)-piperidino-[3,2-g]quinoli none was synthesized and demonstrated potent hAR agonist activity (EC50=3 nM) in the cell-based cotransfection assay and high binding affinity (Ki=16 nM) in the competitive receptor binding assay., Entry 2: A new nonsteroidal antiandrogenic pharmacophore has been discovered using cell-based cotransfection assays with human androgen receptor (hAR). This series of AR antagonists is structurally characterized by a linear tricyclic 1,2-dihydropyridono[5,6-g]quinoline core. Analogues inhibit AR-mediated reporter gene expression and bind to AR as potently as or better than any known AR antagonists. Several analogues also showed excellent in vivo activity in classic rodent models of AR antagonism, inhibiting growth of rat ventral prostate and seminal vesicles, without accompanying increases in serum gonadotropin and testosterone levels, as is seen with other AR antagonists. Investigations of structure-activity relationships surrounding this pharmacophore resulted in molecules with complete specificity for AR, antagonist activity on an AR mutant commonly observed in prostate cancer patients, and improved in vivo efficacy. Molecules based on this series of compounds have the potential to provide unique and effective clinical opportunities for treatment of prostate cancer and other androgen-dependent diseases., Entry 3: The electronic properties and relatively small size of fluorine endow it with considerable versatility as a bioisostere and it has found application as a substitute for lone pairs of electrons, the hydrogen atom, and the methyl group while also acting as a functional mimetic of the carbonyl, carbinol, and nitrile moieties. In this context, fluorine substitution can influence the potency, conformation, metabolism, membrane permeability, and P-gp recognition of a molecule and temper inhibition of the hERG channel by basic amines. However, as a consequence of the unique properties of fluorine, it features prominently in the design of higher order structural metaphors that are more esoteric in their conception and which reflect a more sophisticated molecular construction that broadens biological mimesis. In this Perspective, applications of fluorine in the construction of bioisosteric elements designed to enhance the in vitro and in vivo properties of a molecule are summarized., ",,CC1(C)CCc2cc3c(C(F)(F)F)cc(O)nc3cc2N1,C15H15F3N2O,CHEMBL6874,26.0,26.0,26.0,26.0,,,,,,,,,,,,,
1575,nM,Ki,,BAO_0000192,Ki,36273,"Binding affinity towards human androgen receptor (hAR), using dihydrotestosterone as radioligand for competitive binding assay",B,,CHEMBL648840,10.1016/s0960-894x(99)00119-5,10230629,CHEMBL1132083,"Switching androgen receptor antagonists to agonists by modifying C-ring substituents on piperidino[3,2-g]quinolinone.",PUBLICATION,"New nonsteroidal human androgen receptor (hAR) agonists were developed from an hAR antagonist pharmacophore, 2(1H)-piperidino[3,2-g]quinolinone. (+/-)-trans-7,8-Diethyl-4-trifluoromethyl-2(H)-piperidino-[3,2-g]quinoli none was synthesized and demonstrated potent hAR agonist activity (EC50=3 nM) in the cell-based cotransfection assay and high binding affinity (Ki=16 nM) in the competitive receptor binding assay.",,CC[C@H]1Cc2cc3c(C(F)(F)F)cc(O)nc3cc2N[C@@H]1CC,C17H19F3N2O,CHEMBL6959,16.0,,,,,,,,,,,,,,,,
1587,nM,Ki,,BAO_0000192,Ki,36273,"Binding affinity towards human androgen receptor (hAR), using dihydrotestosterone as radioligand for competitive binding assay",B,,CHEMBL648840,10.1016/s0960-894x(99)00119-5,10230629,CHEMBL1132083,"Switching androgen receptor antagonists to agonists by modifying C-ring substituents on piperidino[3,2-g]quinolinone.",PUBLICATION,"New nonsteroidal human androgen receptor (hAR) agonists were developed from an hAR antagonist pharmacophore, 2(1H)-piperidino[3,2-g]quinolinone. (+/-)-trans-7,8-Diethyl-4-trifluoromethyl-2(H)-piperidino-[3,2-g]quinoli none was synthesized and demonstrated potent hAR agonist activity (EC50=3 nM) in the cell-based cotransfection assay and high binding affinity (Ki=16 nM) in the competitive receptor binding assay.",,CC[C@@H]1CCc2cc3c(C(F)(F)F)cc(O)nc3cc2N1,C15H15F3N2O,CHEMBL7177,8.0,,,,,,,,,,,,,,,,
1589,nM,Ki,,BAO_0000192,Ki,36273,"Binding affinity towards human androgen receptor (hAR), using dihydrotestosterone as radioligand for competitive binding assay",B,,CHEMBL648840,10.1016/s0960-894x(99)00119-5,10230629,CHEMBL1132083,"Switching androgen receptor antagonists to agonists by modifying C-ring substituents on piperidino[3,2-g]quinolinone.",PUBLICATION,"New nonsteroidal human androgen receptor (hAR) agonists were developed from an hAR antagonist pharmacophore, 2(1H)-piperidino[3,2-g]quinolinone. (+/-)-trans-7,8-Diethyl-4-trifluoromethyl-2(H)-piperidino-[3,2-g]quinoli none was synthesized and demonstrated potent hAR agonist activity (EC50=3 nM) in the cell-based cotransfection assay and high binding affinity (Ki=16 nM) in the competitive receptor binding assay.",,C[C@H]1Cc2cc3c(C(F)(F)F)cc(O)nc3cc2N[C@@H]1C,C15H15F3N2O,CHEMBL6983,22.0,,,,,,,,,,,,,,,,
1668,nM,Ki,,BAO_0000192,Ki,36273,"Binding affinity towards human androgen receptor (hAR), using dihydrotestosterone as radioligand for competitive binding assay",B,,CHEMBL648840,10.1016/s0960-894x(99)00119-5,10230629,CHEMBL1132083,"Switching androgen receptor antagonists to agonists by modifying C-ring substituents on piperidino[3,2-g]quinolinone.",PUBLICATION,"New nonsteroidal human androgen receptor (hAR) agonists were developed from an hAR antagonist pharmacophore, 2(1H)-piperidino[3,2-g]quinolinone. (+/-)-trans-7,8-Diethyl-4-trifluoromethyl-2(H)-piperidino-[3,2-g]quinoli none was synthesized and demonstrated potent hAR agonist activity (EC50=3 nM) in the cell-based cotransfection assay and high binding affinity (Ki=16 nM) in the competitive receptor binding assay.",,CC[C@H]1Nc2cc3nc(O)cc(C(F)(F)F)c3cc2C[C@@H]1C,C16H17F3N2O,CHEMBL7455,12.0,,,,,,,,,,,,,,,,
1704,nM,Ki,,BAO_0000192,Ki,36273,"Binding affinity towards human androgen receptor (hAR), using dihydrotestosterone as radioligand for competitive binding assay",B,,CHEMBL648840,10.1016/s0960-894x(99)00119-5,10230629,CHEMBL1132083,"Switching androgen receptor antagonists to agonists by modifying C-ring substituents on piperidino[3,2-g]quinolinone.",PUBLICATION,"New nonsteroidal human androgen receptor (hAR) agonists were developed from an hAR antagonist pharmacophore, 2(1H)-piperidino[3,2-g]quinolinone. (+/-)-trans-7,8-Diethyl-4-trifluoromethyl-2(H)-piperidino-[3,2-g]quinoli none was synthesized and demonstrated potent hAR agonist activity (EC50=3 nM) in the cell-based cotransfection assay and high binding affinity (Ki=16 nM) in the competitive receptor binding assay.",,CC[C@@H]1C[C@H](C)c2cc3c(C(F)(F)F)cc(O)nc3cc2N1,C16H17F3N2O,CHEMBL7373,21.0,,,,,,,,,,,,,,,,
1705,nM,Ki,,BAO_0000192,Ki,36273,"Binding affinity towards human androgen receptor (hAR), using dihydrotestosterone as radioligand for competitive binding assay",B,,CHEMBL648840,10.1016/s0960-894x(99)00119-5,10230629,CHEMBL1132083,"Switching androgen receptor antagonists to agonists by modifying C-ring substituents on piperidino[3,2-g]quinolinone.",PUBLICATION,"New nonsteroidal human androgen receptor (hAR) agonists were developed from an hAR antagonist pharmacophore, 2(1H)-piperidino[3,2-g]quinolinone. (+/-)-trans-7,8-Diethyl-4-trifluoromethyl-2(H)-piperidino-[3,2-g]quinoli none was synthesized and demonstrated potent hAR agonist activity (EC50=3 nM) in the cell-based cotransfection assay and high binding affinity (Ki=16 nM) in the competitive receptor binding assay.",,CC[C@@H]1C[C@H](CC)c2cc3c(C(F)(F)F)cc(O)nc3cc2N1,C17H19F3N2O,CHEMBL7383,9.0,,,,,,,,,,,,,,,,
3154,nM,Ki,,BAO_0000192,Ki,210239,Binding affinity towards testosterone receptor,B,,CHEMBL809267,10.1021/jm020335m,12620078,CHEMBL1144889,"Nonsteroidal selective glucocorticoid modulators: the effect of C-10 substitution on receptor selectivity and functional potency of 5-allyl-2,5-dihydro-2,2,4-trimethyl-1H-[1]benzopyrano[3,4-f]quinolines.",PUBLICATION,"The preparation and characterization of a series of C-10 substituted 5-allyl-2,5-dihydro-2,2,4-trimethyl-1H-[1]benzopyrano[3,4-f]quinolines as a novel class of selective ligands for the glucocorticoid receptor is described. Substitution at the C-10 position of the tetracyclic core with linear, two-atom appendages (OCH(3), OCF(2)H, NHMe, SMe, CH=CH(2), Ctbd1;CH, CH(2)OH) provided molecules of high affinity (K(i) = 2-8 nM) for the human glucocorticoid receptor (hGR) with limited cross-reactivity with other steroid receptors (PR, MR, AR, ER). Optimal analogues showed slightly less potent but highly efficacious E-selectin repression with reduced levels of GRE activation efficacy in reporter gene assays relative to prednisolone. Preliminary SAR of analogues containing substitution at the C-9 and C-10 positions identified the 9-OH, 10-OMe analogue 50 and the 9-OH, 10-Cl analogue 58 as compounds that demonstrated potent, GR-mediated inhibition in a conconavalin A stimulated T-cell proliferation assay in both rodent and human whole blood monocytes. When evaluated for their in vivo effects in carrageenan-induced paw edema in rats, 50, 58, and 10-OCF(2)H analogue 35 showed dose-dependent anti-inflammatory effects (50, ED(50) = 16 mg/kg; 58, ED(50) = 15 mg/kg; 35, ED(50) = 21 mg/kg vs ED(50) = 15 mg/kg for 18 and ED(50) = 4 mg/kg for prednisolone).",,C=CCC1Oc2cccc(OC(F)F)c2-c2ccc3c(c21)C(C)=CC(C)(C)N3,C23H23F2NO2,CHEMBL267231,96.3,,,,,,,,,,,,,,,,
3214,nM,Ki,,BAO_0000192,Ki,210239,Binding affinity towards testosterone receptor,B,,CHEMBL809267,10.1021/jm020335m,12620078,CHEMBL1144889,"Nonsteroidal selective glucocorticoid modulators: the effect of C-10 substitution on receptor selectivity and functional potency of 5-allyl-2,5-dihydro-2,2,4-trimethyl-1H-[1]benzopyrano[3,4-f]quinolines.",PUBLICATION,"The preparation and characterization of a series of C-10 substituted 5-allyl-2,5-dihydro-2,2,4-trimethyl-1H-[1]benzopyrano[3,4-f]quinolines as a novel class of selective ligands for the glucocorticoid receptor is described. Substitution at the C-10 position of the tetracyclic core with linear, two-atom appendages (OCH(3), OCF(2)H, NHMe, SMe, CH=CH(2), Ctbd1;CH, CH(2)OH) provided molecules of high affinity (K(i) = 2-8 nM) for the human glucocorticoid receptor (hGR) with limited cross-reactivity with other steroid receptors (PR, MR, AR, ER). Optimal analogues showed slightly less potent but highly efficacious E-selectin repression with reduced levels of GRE activation efficacy in reporter gene assays relative to prednisolone. Preliminary SAR of analogues containing substitution at the C-9 and C-10 positions identified the 9-OH, 10-OMe analogue 50 and the 9-OH, 10-Cl analogue 58 as compounds that demonstrated potent, GR-mediated inhibition in a conconavalin A stimulated T-cell proliferation assay in both rodent and human whole blood monocytes. When evaluated for their in vivo effects in carrageenan-induced paw edema in rats, 50, 58, and 10-OCF(2)H analogue 35 showed dose-dependent anti-inflammatory effects (50, ED(50) = 16 mg/kg; 58, ED(50) = 15 mg/kg; 35, ED(50) = 21 mg/kg vs ED(50) = 15 mg/kg for 18 and ED(50) = 4 mg/kg for prednisolone).",,C=CCC1Oc2cccc(OC)c2-c2ccc3c(c21)C(C)=CC(C)(C)N3,C23H25NO2,CHEMBL266282,1230.0,,,,,,,,,,,,,,,,
3248,nM,Ki,,"Entry 0: BAO_0000192, Entry 1: BAO_0000192, ",Ki,"Entry 0: 36274, Entry 1: 210239, ","Entry 0: Displacement of DHT from human androgen receptor, Entry 1: Binding affinity towards testosterone receptor, ","Entry 0: B, Entry 1: B, ",,"Entry 0: CHEMBL648841, Entry 1: CHEMBL809267, ","Entry 0: 10.1016/s0960-894x(98)00608-8, Entry 1: 10.1021/jm020335m, ","Entry 0: 9873735, Entry 1: 12620078, ","Entry 0: CHEMBL1131555, Entry 1: CHEMBL1144889, ","Entry 0: 5-Alkyl 1,2-dihydrochromeno[3,4-f]quinolines: a novel class of nonsteroidal progesterone receptor modulators., Entry 1: Nonsteroidal selective glucocorticoid modulators: the effect of C-10 substitution on receptor selectivity and functional potency of 5-allyl-2,5-dihydro-2,2,4-trimethyl-1H-[1]benzopyrano[3,4-f]quinolines., ","Entry 0: PUBLICATION, Entry 1: PUBLICATION, ","Entry 0: A series of nonsteroidal human progesterone receptor (hPR) agonists, 5-alkyl 1,2-dihydrochromeno[3,4-f]quinolines, was synthesized and evaluated in cotransfection and competitive receptor binding assays. The 5-alkyl substitution was shown to be responsible for the agonist activity and substitution at C9 dramatically enhanced the potency. A number of analogues in this series showed activities similar to or better than progesterone in the cotransfection and binding assays and analogue 15 exhibited similar in vivo activity as medroxyprogesterone acetate (MPA) in murine uterine wet weight/mammary gland morphology assays., Entry 1: The preparation and characterization of a series of C-10 substituted 5-allyl-2,5-dihydro-2,2,4-trimethyl-1H-[1]benzopyrano[3,4-f]quinolines as a novel class of selective ligands for the glucocorticoid receptor is described. Substitution at the C-10 position of the tetracyclic core with linear, two-atom appendages (OCH(3), OCF(2)H, NHMe, SMe, CH=CH(2), Ctbd1;CH, CH(2)OH) provided molecules of high affinity (K(i) = 2-8 nM) for the human glucocorticoid receptor (hGR) with limited cross-reactivity with other steroid receptors (PR, MR, AR, ER). Optimal analogues showed slightly less potent but highly efficacious E-selectin repression with reduced levels of GRE activation efficacy in reporter gene assays relative to prednisolone. Preliminary SAR of analogues containing substitution at the C-9 and C-10 positions identified the 9-OH, 10-OMe analogue 50 and the 9-OH, 10-Cl analogue 58 as compounds that demonstrated potent, GR-mediated inhibition in a conconavalin A stimulated T-cell proliferation assay in both rodent and human whole blood monocytes. When evaluated for their in vivo effects in carrageenan-induced paw edema in rats, 50, 58, and 10-OCF(2)H analogue 35 showed dose-dependent anti-inflammatory effects (50, ED(50) = 16 mg/kg; 58, ED(50) = 15 mg/kg; 35, ED(50) = 21 mg/kg vs ED(50) = 15 mg/kg for 18 and ED(50) = 4 mg/kg for prednisolone)., ",,C=CCC1Oc2ccccc2-c2ccc3c(c21)C(C)=CC(C)(C)N3,C22H23NO,CHEMBL8639,1000.0,5000.0,,,,,,,,,,,,,,,
