comp_molregno,act_standard_units,act_standard_type,act_activity_comment,act_bao_endpoint,act_type,ass_assay_id,ass_description,ass_assay_type,ass_assay_category,ass_chembl_id,doc_doi,doc_pubmed_id,doc_chembl_id,doc_title,doc_doc_type,doc_abstract,doc_patent_id,coms_canonical_smiles,comp_full_molformula,mold_chembl_id,act_0,act_1,act_2,act_3,act_4,act_5,act_6,act_7,act_8,act_9,act_10,act_11,act_12,act_13,act_14,act_15,act_16,act_17,act_18,act_19,act_20,act_21
36690,%,Efficacy,,"Entry 0: BAO_0000656, Entry 1: BAO_0000656, ",Efficacy,"Entry 0: 36287, Entry 1: 36289, ","Entry 0: Agonism of human androgen receptor (hAR) in CV-1 cells compared to that of dihydrotestosterone (100%), Entry 1: Antagonistic activity against human androgen receptor (hAR) cotransfection assay in CV-1 cells expressed as percentage efficacy of maximal inhibition of dihydrotestosterone, ","Entry 0: F, Entry 1: F, ",,"Entry 0: CHEMBL875047, Entry 1: CHEMBL651962, ","Entry 0: 10.1016/s0960-894x(99)00186-9, Entry 1: 10.1016/s0960-894x(99)00186-9, ","Entry 0: 10340624, Entry 1: 10340624, ","Entry 0: CHEMBL1132051, Entry 1: CHEMBL1132051, ","Entry 0: 4-Alkyl- and 3,4-dialkyl-1,2,3,4-tetrahydro-8-pyridono[5,6-g]quinolines: potent, nonsteroidal androgen receptor agonists., Entry 1: 4-Alkyl- and 3,4-dialkyl-1,2,3,4-tetrahydro-8-pyridono[5,6-g]quinolines: potent, nonsteroidal androgen receptor agonists., ","Entry 0: PUBLICATION, Entry 1: PUBLICATION, ","Entry 0: A series of human androgen receptor (hAR) agonists based on 4-alkyl-; 4,4-dialkyl-; and 3,4-dialkyl-1,2,3,4-tetrahydro-8-pyridono[5,6-g]quinoline was synthesized and evaluated in competitive receptor binding assays and an androgen receptor cotransfection assay in a mammalian cell background. A number of compounds in this series demonstrated activity equal to or better than dihydrotestosterone in both assays and represent a novel class of compounds for use in androgen replacement therapy., Entry 1: A series of human androgen receptor (hAR) agonists based on 4-alkyl-; 4,4-dialkyl-; and 3,4-dialkyl-1,2,3,4-tetrahydro-8-pyridono[5,6-g]quinoline was synthesized and evaluated in competitive receptor binding assays and an androgen receptor cotransfection assay in a mammalian cell background. A number of compounds in this series demonstrated activity equal to or better than dihydrotestosterone in both assays and represent a novel class of compounds for use in androgen replacement therapy., ",,CC1c2cc3c(C(F)(F)F)cc(O)nc3cc2NC[C@H]1C,C15H15F3N2O,CHEMBL282204,10.0,62.0,,,,,,,,,,,,,,,,,,,,
36706,%,Efficacy,,"Entry 0: BAO_0000656, Entry 1: BAO_0000656, ",Efficacy,"Entry 0: 36287, Entry 1: 36291, ","Entry 0: Agonism of human androgen receptor (hAR) in CV-1 cells compared to that of dihydrotestosterone (100%), Entry 1: Antagonistic activity against human androgen receptor (hAR) in CV-1 cells was determined as a function of maximal inhibition of dihydrotestosterone using cotransfection assay, ","Entry 0: F, Entry 1: F, ",,"Entry 0: CHEMBL875047, Entry 1: CHEMBL648251, ","Entry 0: 10.1016/s0960-894x(99)00186-9, Entry 1: 10.1016/s0960-894x(99)00186-9, ","Entry 0: 10340624, Entry 1: 10340624, ","Entry 0: CHEMBL1132051, Entry 1: CHEMBL1132051, ","Entry 0: 4-Alkyl- and 3,4-dialkyl-1,2,3,4-tetrahydro-8-pyridono[5,6-g]quinolines: potent, nonsteroidal androgen receptor agonists., Entry 1: 4-Alkyl- and 3,4-dialkyl-1,2,3,4-tetrahydro-8-pyridono[5,6-g]quinolines: potent, nonsteroidal androgen receptor agonists., ","Entry 0: PUBLICATION, Entry 1: PUBLICATION, ","Entry 0: A series of human androgen receptor (hAR) agonists based on 4-alkyl-; 4,4-dialkyl-; and 3,4-dialkyl-1,2,3,4-tetrahydro-8-pyridono[5,6-g]quinoline was synthesized and evaluated in competitive receptor binding assays and an androgen receptor cotransfection assay in a mammalian cell background. A number of compounds in this series demonstrated activity equal to or better than dihydrotestosterone in both assays and represent a novel class of compounds for use in androgen replacement therapy., Entry 1: A series of human androgen receptor (hAR) agonists based on 4-alkyl-; 4,4-dialkyl-; and 3,4-dialkyl-1,2,3,4-tetrahydro-8-pyridono[5,6-g]quinoline was synthesized and evaluated in competitive receptor binding assays and an androgen receptor cotransfection assay in a mammalian cell background. A number of compounds in this series demonstrated activity equal to or better than dihydrotestosterone in both assays and represent a novel class of compounds for use in androgen replacement therapy., ",,CCC1CCN(C)c2cc3nc(O)cc(C(F)(F)F)c3cc21,C16H17F3N2O,CHEMBL27945,10.0,74.0,,,,,,,,,,,,,,,,,,,,
36737,%,Efficacy,,"Entry 0: BAO_0000656, Entry 1: BAO_0000656, ",Efficacy,"Entry 0: 36287, Entry 1: 36289, ","Entry 0: Agonism of human androgen receptor (hAR) in CV-1 cells compared to that of dihydrotestosterone (100%), Entry 1: Antagonistic activity against human androgen receptor (hAR) cotransfection assay in CV-1 cells expressed as percentage efficacy of maximal inhibition of dihydrotestosterone, ","Entry 0: F, Entry 1: F, ",,"Entry 0: CHEMBL875047, Entry 1: CHEMBL651962, ","Entry 0: 10.1016/s0960-894x(99)00186-9, Entry 1: 10.1016/s0960-894x(99)00186-9, ","Entry 0: 10340624, Entry 1: 10340624, ","Entry 0: CHEMBL1132051, Entry 1: CHEMBL1132051, ","Entry 0: 4-Alkyl- and 3,4-dialkyl-1,2,3,4-tetrahydro-8-pyridono[5,6-g]quinolines: potent, nonsteroidal androgen receptor agonists., Entry 1: 4-Alkyl- and 3,4-dialkyl-1,2,3,4-tetrahydro-8-pyridono[5,6-g]quinolines: potent, nonsteroidal androgen receptor agonists., ","Entry 0: PUBLICATION, Entry 1: PUBLICATION, ","Entry 0: A series of human androgen receptor (hAR) agonists based on 4-alkyl-; 4,4-dialkyl-; and 3,4-dialkyl-1,2,3,4-tetrahydro-8-pyridono[5,6-g]quinoline was synthesized and evaluated in competitive receptor binding assays and an androgen receptor cotransfection assay in a mammalian cell background. A number of compounds in this series demonstrated activity equal to or better than dihydrotestosterone in both assays and represent a novel class of compounds for use in androgen replacement therapy., Entry 1: A series of human androgen receptor (hAR) agonists based on 4-alkyl-; 4,4-dialkyl-; and 3,4-dialkyl-1,2,3,4-tetrahydro-8-pyridono[5,6-g]quinoline was synthesized and evaluated in competitive receptor binding assays and an androgen receptor cotransfection assay in a mammalian cell background. A number of compounds in this series demonstrated activity equal to or better than dihydrotestosterone in both assays and represent a novel class of compounds for use in androgen replacement therapy., ",,Oc1cc(C(F)(F)F)c2cc3c(cc2n1)NC[C@H]1CCCC[C@H]31,C17H17F3N2O,CHEMBL25802,10.0,86.0,,,,,,,,,,,,,,,,,,,,
37371,%,Efficacy,,"Entry 0: BAO_0000656, Entry 1: BAO_0000656, ",Efficacy,"Entry 0: 36287, Entry 1: 36291, ","Entry 0: Agonism of human androgen receptor (hAR) in CV-1 cells compared to that of dihydrotestosterone (100%), Entry 1: Antagonistic activity against human androgen receptor (hAR) in CV-1 cells was determined as a function of maximal inhibition of dihydrotestosterone using cotransfection assay, ","Entry 0: F, Entry 1: F, ",,"Entry 0: CHEMBL875047, Entry 1: CHEMBL648251, ","Entry 0: 10.1016/s0960-894x(99)00186-9, Entry 1: 10.1016/s0960-894x(99)00186-9, ","Entry 0: 10340624, Entry 1: 10340624, ","Entry 0: CHEMBL1132051, Entry 1: CHEMBL1132051, ","Entry 0: 4-Alkyl- and 3,4-dialkyl-1,2,3,4-tetrahydro-8-pyridono[5,6-g]quinolines: potent, nonsteroidal androgen receptor agonists., Entry 1: 4-Alkyl- and 3,4-dialkyl-1,2,3,4-tetrahydro-8-pyridono[5,6-g]quinolines: potent, nonsteroidal androgen receptor agonists., ","Entry 0: PUBLICATION, Entry 1: PUBLICATION, ","Entry 0: A series of human androgen receptor (hAR) agonists based on 4-alkyl-; 4,4-dialkyl-; and 3,4-dialkyl-1,2,3,4-tetrahydro-8-pyridono[5,6-g]quinoline was synthesized and evaluated in competitive receptor binding assays and an androgen receptor cotransfection assay in a mammalian cell background. A number of compounds in this series demonstrated activity equal to or better than dihydrotestosterone in both assays and represent a novel class of compounds for use in androgen replacement therapy., Entry 1: A series of human androgen receptor (hAR) agonists based on 4-alkyl-; 4,4-dialkyl-; and 3,4-dialkyl-1,2,3,4-tetrahydro-8-pyridono[5,6-g]quinoline was synthesized and evaluated in competitive receptor binding assays and an androgen receptor cotransfection assay in a mammalian cell background. A number of compounds in this series demonstrated activity equal to or better than dihydrotestosterone in both assays and represent a novel class of compounds for use in androgen replacement therapy., ",,Oc1cc(C(F)(F)F)c2cc3c(cc2n1)NCCC3,C13H11F3N2O,CHEMBL286684,35.0,44.0,,,,,,,,,,,,,,,,,,,,
37372,%,Efficacy,,"Entry 0: BAO_0000656, Entry 1: BAO_0000656, ",Efficacy,"Entry 0: 36287, Entry 1: 36291, ","Entry 0: Agonism of human androgen receptor (hAR) in CV-1 cells compared to that of dihydrotestosterone (100%), Entry 1: Antagonistic activity against human androgen receptor (hAR) in CV-1 cells was determined as a function of maximal inhibition of dihydrotestosterone using cotransfection assay, ","Entry 0: F, Entry 1: F, ",,"Entry 0: CHEMBL875047, Entry 1: CHEMBL648251, ","Entry 0: 10.1016/s0960-894x(99)00186-9, Entry 1: 10.1016/s0960-894x(99)00186-9, ","Entry 0: 10340624, Entry 1: 10340624, ","Entry 0: CHEMBL1132051, Entry 1: CHEMBL1132051, ","Entry 0: 4-Alkyl- and 3,4-dialkyl-1,2,3,4-tetrahydro-8-pyridono[5,6-g]quinolines: potent, nonsteroidal androgen receptor agonists., Entry 1: 4-Alkyl- and 3,4-dialkyl-1,2,3,4-tetrahydro-8-pyridono[5,6-g]quinolines: potent, nonsteroidal androgen receptor agonists., ","Entry 0: PUBLICATION, Entry 1: PUBLICATION, ","Entry 0: A series of human androgen receptor (hAR) agonists based on 4-alkyl-; 4,4-dialkyl-; and 3,4-dialkyl-1,2,3,4-tetrahydro-8-pyridono[5,6-g]quinoline was synthesized and evaluated in competitive receptor binding assays and an androgen receptor cotransfection assay in a mammalian cell background. A number of compounds in this series demonstrated activity equal to or better than dihydrotestosterone in both assays and represent a novel class of compounds for use in androgen replacement therapy., Entry 1: A series of human androgen receptor (hAR) agonists based on 4-alkyl-; 4,4-dialkyl-; and 3,4-dialkyl-1,2,3,4-tetrahydro-8-pyridono[5,6-g]quinoline was synthesized and evaluated in competitive receptor binding assays and an androgen receptor cotransfection assay in a mammalian cell background. A number of compounds in this series demonstrated activity equal to or better than dihydrotestosterone in both assays and represent a novel class of compounds for use in androgen replacement therapy., ",,CCC1CCN(C)c2cc3c(cc21)c(C(F)(F)F)cc(=O)n3C,C17H19F3N2O,CHEMBL27413,10.0,83.0,,,,,,,,,,,,,,,,,,,,
37373,%,Efficacy,,"Entry 0: BAO_0000656, Entry 1: BAO_0000656, ",Efficacy,"Entry 0: 36287, Entry 1: 36291, ","Entry 0: Agonism of human androgen receptor (hAR) in CV-1 cells compared to that of dihydrotestosterone (100%), Entry 1: Antagonistic activity against human androgen receptor (hAR) in CV-1 cells was determined as a function of maximal inhibition of dihydrotestosterone using cotransfection assay, ","Entry 0: F, Entry 1: F, ",,"Entry 0: CHEMBL875047, Entry 1: CHEMBL648251, ","Entry 0: 10.1016/s0960-894x(99)00186-9, Entry 1: 10.1016/s0960-894x(99)00186-9, ","Entry 0: 10340624, Entry 1: 10340624, ","Entry 0: CHEMBL1132051, Entry 1: CHEMBL1132051, ","Entry 0: 4-Alkyl- and 3,4-dialkyl-1,2,3,4-tetrahydro-8-pyridono[5,6-g]quinolines: potent, nonsteroidal androgen receptor agonists., Entry 1: 4-Alkyl- and 3,4-dialkyl-1,2,3,4-tetrahydro-8-pyridono[5,6-g]quinolines: potent, nonsteroidal androgen receptor agonists., ","Entry 0: PUBLICATION, Entry 1: PUBLICATION, ","Entry 0: A series of human androgen receptor (hAR) agonists based on 4-alkyl-; 4,4-dialkyl-; and 3,4-dialkyl-1,2,3,4-tetrahydro-8-pyridono[5,6-g]quinoline was synthesized and evaluated in competitive receptor binding assays and an androgen receptor cotransfection assay in a mammalian cell background. A number of compounds in this series demonstrated activity equal to or better than dihydrotestosterone in both assays and represent a novel class of compounds for use in androgen replacement therapy., Entry 1: A series of human androgen receptor (hAR) agonists based on 4-alkyl-; 4,4-dialkyl-; and 3,4-dialkyl-1,2,3,4-tetrahydro-8-pyridono[5,6-g]quinoline was synthesized and evaluated in competitive receptor binding assays and an androgen receptor cotransfection assay in a mammalian cell background. A number of compounds in this series demonstrated activity equal to or better than dihydrotestosterone in both assays and represent a novel class of compounds for use in androgen replacement therapy., ",,CCC1CCNc2cc3c(cc21)c(C(F)(F)F)cc(=O)n3C,C16H17F3N2O,CHEMBL27297,10.0,45.0,,,,,,,,,,,,,,,,,,,,
49963,%,Efficacy,,BAO_0000656,Efficacy,35951,Antagonist efficacy determined as percentage of maximal inhibition of progesterone against human androgen receptor,F,,CHEMBL649482,10.1021/jm980366a,9784110,CHEMBL1131161,"5-Benzylidene 1,2-dihydrochromeno[3,4-f]quinolines, a novel class of nonsteroidal human progesterone receptor agonists.",PUBLICATION,"A novel series of nonsteroidal progestins, 5-benzylidene-1, 2-dihydrochromeno[3,4-f]quinolines (2), was discovered, and a preliminary structure-activity relationship study around the 5-benzylidene ring generated several potent human progesterone receptor agonists (compounds 8, 16). These new progestins showed biological activities (EC50 = 5.7 and 7.6 nM) similar to progesterone (EC50 = 2.9 nM) in the cotransfection assay with high efficacy (132% and 166%) and binding affinity (Ki = 0.66 and 0.83 nM) similar to medroxyprogesterone acetate (MPA) (Ki = 0.34 nM). A representative analogue, 8, demonstrated similar oral potency to MPA in the uterine wet weight/mammary gland morphology assay in ovariectomized rats.",,CC1=CC(C)(C)Nc2ccc3c(c21)/C(=C/c1cccc(F)c1)Oc1ccccc1-3,C26H22FNO,CHEMBL32812,80.0,,,,,,,,,,,,,,,,,,,,,
50050,%,Efficacy,,BAO_0000656,Efficacy,35953,Antagonist efficacy was determined as a function (%) of maximal inhibition of an agonist in Human androgen receptor.,F,,CHEMBL649484,10.1021/jm9705768,9464360,CHEMBL1131454,"5-Aryl-1,2-dihydrochromeno[3,4-f]quinolines: a novel class of nonsteroidal human progesterone receptor agonists.",PUBLICATION,"The development of a novel class of nonsteroidal human progesterone receptor (hPR) agonists, 5-aryl-1,2-dihydro-5H-chromeno[3,4-f]quinolines 2, is described. The introduction of a 5-aryl group into the 1,2-dihydrocoumarino[3,4-f]quinoline core 1 is the key for progestational activities. The structure-activity relationship (SAR) studies of the 5-aryl substituents generated a series of potent hPR agonists, which exhibited similar biological activity (EC50 = 8-30 nM) to the natural hormone progesterone (EC50 = 2.9 nM) in cell-based assays with efficacies ranging from 28% to 96%. Most of the analogues displayed similar or greater binding affinity (Ki = 0.41-3.6 nM) than progesterone (Ki = 3.5 nM). Three representative analogues (13, 15, and 24) demonstrated in vivo activities in mammary gland morphology/uterine wet weight assay in ovariectomized rats.",,CC1=CC(C)(C)Nc2ccc3c(c21)C(c1ccc(Cl)cc1)Oc1ccccc1-3,C25H22ClNO,CHEMBL286595,85.0,,,,,,,,,,,,,,,,,,,,,
77181,%,Efficacy,,BAO_0000656,Efficacy,35952,Antagonist efficacy as percent inhibition of DHT (EC50) binding to Androgen receptor,B,,CHEMBL649483,10.1021/jm950747d,8627601,CHEMBL1129561,Synthesis and biological activity of novel nonsteroidal progesterone receptor antagonists based on cyclocymopol monomethyl ether.,PUBLICATION,"A novel class of nonsteroidal progesterone receptor antagonists has been synthesized and was shown to exhibit moderate binding affinity for hPR-A, the ability to inhibit the transcriptional activity of human progesterone receptor (hPR) in cell-based assays, and anti-progestational activity in a murine model. Cyclocymopol monomethyl ether, a component of the marine alga Cymopolia barbata was weakly active in random screening against PR. Investigations into the SAR surrounding the core of this natural product lead structure resulted in improved in vitro activity. In contrast to the cross-reactivity profiles observed with known steroidal antiprogestins, compounds of the general structural class described display a high degree of selectivity for the progesterone receptor and no functional activity on the glucocorticoid receptor.",,C=C1CC[C@@H](Br)C(C)(C)[C@@H]1Cc1cc(OC)c(Br)cc1O,C17H22Br2O2,CHEMBL51639,89.0,,,,,,,,,,,,,,,,,,,,,
77234,%,Efficacy,,BAO_0000656,Efficacy,35952,Antagonist efficacy as percent inhibition of DHT (EC50) binding to Androgen receptor,B,,CHEMBL649483,10.1021/jm950747d,8627601,CHEMBL1129561,Synthesis and biological activity of novel nonsteroidal progesterone receptor antagonists based on cyclocymopol monomethyl ether.,PUBLICATION,"A novel class of nonsteroidal progesterone receptor antagonists has been synthesized and was shown to exhibit moderate binding affinity for hPR-A, the ability to inhibit the transcriptional activity of human progesterone receptor (hPR) in cell-based assays, and anti-progestational activity in a murine model. Cyclocymopol monomethyl ether, a component of the marine alga Cymopolia barbata was weakly active in random screening against PR. Investigations into the SAR surrounding the core of this natural product lead structure resulted in improved in vitro activity. In contrast to the cross-reactivity profiles observed with known steroidal antiprogestins, compounds of the general structural class described display a high degree of selectivity for the progesterone receptor and no functional activity on the glucocorticoid receptor.",,C=C1CC[C@@H](Br)C(C)(C)[C@H]1Cc1cc(OC)c(Br)cc1O,C17H22Br2O2,CHEMBL51093,79.0,,,,,,,,,,,,,,,,,,,,,
77352,%,Efficacy,,BAO_0000656,Efficacy,35952,Antagonist efficacy as percent inhibition of DHT (EC50) binding to Androgen receptor,B,,CHEMBL649483,10.1021/jm950747d,8627601,CHEMBL1129561,Synthesis and biological activity of novel nonsteroidal progesterone receptor antagonists based on cyclocymopol monomethyl ether.,PUBLICATION,"A novel class of nonsteroidal progesterone receptor antagonists has been synthesized and was shown to exhibit moderate binding affinity for hPR-A, the ability to inhibit the transcriptional activity of human progesterone receptor (hPR) in cell-based assays, and anti-progestational activity in a murine model. Cyclocymopol monomethyl ether, a component of the marine alga Cymopolia barbata was weakly active in random screening against PR. Investigations into the SAR surrounding the core of this natural product lead structure resulted in improved in vitro activity. In contrast to the cross-reactivity profiles observed with known steroidal antiprogestins, compounds of the general structural class described display a high degree of selectivity for the progesterone receptor and no functional activity on the glucocorticoid receptor.",,C=C1C=C(C)CC(C)(C)C1Cc1ccc([N+](=O)[O-])cc1,C17H21NO2,CHEMBL50023,21.0,,,,,,,,,,,,,,,,,,,,,
