comp_molregno,act_standard_units,act_standard_type,act_activity_comment,act_bao_endpoint,act_type,ass_assay_id,ass_description,ass_assay_type,ass_assay_category,ass_chembl_id,doc_doi,doc_pubmed_id,doc_chembl_id,doc_title,doc_doc_type,doc_abstract,doc_patent_id,coms_canonical_smiles,comp_full_molformula,mold_chembl_id,act_0,act_1,act_2,act_3,act_4
993377,nM,Potency,inconclusive,"Entry 0: BAO_0000186, Entry 1: BAO_0000186, ",Potency,"Entry 0: 752357, Entry 1: 752570, ","Entry 0: PUBCHEM_BIOASSAY: qHTS assay for small molecule agonists of androgen receptor signaling. (Class of assay: confirmatory) , Entry 1: PUBCHEM_BIOASSAY: qHTS assay for small molecule antagonists of androgen receptor signaling. (Class of assay: confirmatory) , ","Entry 0: F, Entry 1: F, ","Entry 0: confirmatory, Entry 1: confirmatory, ","Entry 0: CHEMBL1794321, Entry 1: CHEMBL1794560, ",,,"Entry 0: CHEMBL1201862, Entry 1: CHEMBL1201862, ","Entry 0: PubChem BioAssay data set, Entry 1: PubChem BioAssay data set, ","Entry 0: DATASET, Entry 1: DATASET, ",,,CN(C)c1ccc(N=O)cc1,C8H10N2O,CHEMBL1569493,19952.6,70794.6,,,
993810,nM,Potency,inconclusive,BAO_0000186,Potency,752570,PUBCHEM_BIOASSAY: qHTS assay for small molecule antagonists of androgen receptor signaling. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL1794560,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,CN(C)C(=O)Nc1cccc(C(F)(F)F)c1,C10H11F3N2O,CHEMBL1569926,891.3,,,,
994299,nM,Potency,active,BAO_0000186,Potency,752570,PUBCHEM_BIOASSAY: qHTS assay for small molecule antagonists of androgen receptor signaling. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL1794560,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,Br.Nc1nc(-c2ccccc2)cs1.O,C9H11BrN2OS,CHEMBL1570415,39810.7,,,,
996953,nM,Potency,inconclusive,BAO_0000186,Potency,752357,PUBCHEM_BIOASSAY: qHTS assay for small molecule agonists of androgen receptor signaling. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL1794321,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,O=[N+]([O-])c1ccc(NCCO)c(OCCO)c1,C10H14N2O5,CHEMBL1573069,8912.5,,,,
1000037,nM,Potency,inconclusive,BAO_0000186,Potency,752570,PUBCHEM_BIOASSAY: qHTS assay for small molecule antagonists of androgen receptor signaling. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL1794560,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,NC(=O)Nc1nc2ccccc2[nH]1,C8H8N4O,CHEMBL1576153,39810.7,,,,
1024882,nM,Potency,inconclusive,"Entry 0: BAO_0000186, Entry 1: BAO_0000186, Entry 2: BAO_0000186, ",Potency,"Entry 0: 752570, Entry 1: 752357, Entry 2: 752570, ","Entry 0: PUBCHEM_BIOASSAY: qHTS assay for small molecule antagonists of androgen receptor signaling. (Class of assay: confirmatory) , Entry 1: PUBCHEM_BIOASSAY: qHTS assay for small molecule agonists of androgen receptor signaling. (Class of assay: confirmatory) , Entry 2: PUBCHEM_BIOASSAY: qHTS assay for small molecule antagonists of androgen receptor signaling. (Class of assay: confirmatory) , ","Entry 0: F, Entry 1: F, Entry 2: F, ","Entry 0: confirmatory, Entry 1: confirmatory, Entry 2: confirmatory, ","Entry 0: CHEMBL1794560, Entry 1: CHEMBL1794321, Entry 2: CHEMBL1794560, ",,,"Entry 0: CHEMBL1201862, Entry 1: CHEMBL1201862, Entry 2: CHEMBL1201862, ","Entry 0: PubChem BioAssay data set, Entry 1: PubChem BioAssay data set, Entry 2: PubChem BioAssay data set, ","Entry 0: DATASET, Entry 1: DATASET, Entry 2: DATASET, ",,,O=Nc1ccc(Nc2ccccc2)cc1,C12H10N2O,CHEMBL1600998,44668.4,44668.4,50118.7,,
1026583,nM,Potency,inconclusive,"Entry 0: BAO_0000186, Entry 1: BAO_0000186, Entry 2: BAO_0000186, ",Potency,"Entry 0: 752570, Entry 1: 752357, Entry 2: 752570, ","Entry 0: PUBCHEM_BIOASSAY: qHTS assay for small molecule antagonists of androgen receptor signaling. (Class of assay: confirmatory) , Entry 1: PUBCHEM_BIOASSAY: qHTS assay for small molecule agonists of androgen receptor signaling. (Class of assay: confirmatory) , Entry 2: PUBCHEM_BIOASSAY: qHTS assay for small molecule antagonists of androgen receptor signaling. (Class of assay: confirmatory) , ","Entry 0: F, Entry 1: F, Entry 2: F, ","Entry 0: confirmatory, Entry 1: confirmatory, Entry 2: confirmatory, ","Entry 0: CHEMBL1794560, Entry 1: CHEMBL1794321, Entry 2: CHEMBL1794560, ",,,"Entry 0: CHEMBL1201862, Entry 1: CHEMBL1201862, Entry 2: CHEMBL1201862, ","Entry 0: PubChem BioAssay data set, Entry 1: PubChem BioAssay data set, Entry 2: PubChem BioAssay data set, ","Entry 0: DATASET, Entry 1: DATASET, Entry 2: DATASET, ",,,C=CC(=O)OCC(CO)(COC(=O)C=C)COC(=O)C=C,C14H18O7,CHEMBL1602699,10000.0,22387.2,35481.3,,
1027148,nM,Potency,inconclusive,BAO_0000186,Potency,752570,PUBCHEM_BIOASSAY: qHTS assay for small molecule antagonists of androgen receptor signaling. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL1794560,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,Cc1cc(C)cc(OP(=O)(Oc2cc(C)cc(C)c2)Oc2cc(C)cc(C)c2)c1,C24H27O4P,CHEMBL1603264,22387.2,,,,
1030007,nM,Potency,inconclusive,BAO_0000186,Potency,752570,PUBCHEM_BIOASSAY: qHTS assay for small molecule antagonists of androgen receptor signaling. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL1794560,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,CC(=O)Nc1cccc(N)c1,C8H10N2O,CHEMBL1606123,20.0,,,,
1030011,nM,Potency,inconclusive,BAO_0000186,Potency,752570,PUBCHEM_BIOASSAY: qHTS assay for small molecule antagonists of androgen receptor signaling. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL1794560,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,S=C(NC1CCCCC1)NC1CCCCC1,C13H24N2S,CHEMBL1606127,44668.4,,,,
1030582,nM,Potency,inconclusive,BAO_0000186,Potency,752357,PUBCHEM_BIOASSAY: qHTS assay for small molecule agonists of androgen receptor signaling. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL1794321,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,C=CCOC(=O)c1ccccc1N,C10H11NO2,CHEMBL1606698,31622.8,,,,
1031595,nM,Potency,inconclusive,BAO_0000186,Potency,752357,PUBCHEM_BIOASSAY: qHTS assay for small molecule agonists of androgen receptor signaling. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL1794321,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,CCCCC(=O)Cl,C5H9ClO,CHEMBL1607711,39.8,,,,
1031827,nM,Potency,inconclusive,BAO_0000186,Potency,752357,PUBCHEM_BIOASSAY: qHTS assay for small molecule agonists of androgen receptor signaling. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL1794321,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,COC(=O)c1ccc(C=O)cc1,C9H8O3,CHEMBL1607943,15848.9,,,,
1032558,nM,Potency,inconclusive,BAO_0000186,Potency,752357,PUBCHEM_BIOASSAY: qHTS assay for small molecule agonists of androgen receptor signaling. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL1794321,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,CC(=O)OC(C)C,C5H10O2,CHEMBL1608674,31622.8,,,,
1033343,nM,Potency,inconclusive,BAO_0000186,Potency,752570,PUBCHEM_BIOASSAY: qHTS assay for small molecule antagonists of androgen receptor signaling. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL1794560,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,Cl.N=C1C=CC(=C(c2ccc(N)cc2)c2ccc(N)cc2)C=C1,C19H18ClN3,CHEMBL1609459,28183.8,,,,
1035119,nM,Potency,inconclusive,BAO_0000186,Potency,752570,PUBCHEM_BIOASSAY: qHTS assay for small molecule antagonists of androgen receptor signaling. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL1794560,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,Cl.Cl.Nc1ccc(-c2ccc(N)c(Cl)c2)cc1Cl,C12H12Cl4N2,CHEMBL1611235,3548.1,,,,
1036130,nM,Potency,inconclusive,"Entry 0: BAO_0000186, Entry 1: BAO_0000186, ",Potency,"Entry 0: 752357, Entry 1: 752570, ","Entry 0: PUBCHEM_BIOASSAY: qHTS assay for small molecule agonists of androgen receptor signaling. (Class of assay: confirmatory) , Entry 1: PUBCHEM_BIOASSAY: qHTS assay for small molecule antagonists of androgen receptor signaling. (Class of assay: confirmatory) , ","Entry 0: F, Entry 1: F, ","Entry 0: confirmatory, Entry 1: confirmatory, ","Entry 0: CHEMBL1794321, Entry 1: CHEMBL1794560, ",,,"Entry 0: CHEMBL1201862, Entry 1: CHEMBL1201862, ","Entry 0: PubChem BioAssay data set, Entry 1: PubChem BioAssay data set, ","Entry 0: DATASET, Entry 1: DATASET, ",,,CN(C)c1ccc(C(=N)c2ccc(N(C)C)cc2)cc1.Cl,C17H22ClN3,CHEMBL1612246,25118.9,44668.4,,,
1038106,nM,Potency,inconclusive,BAO_0000186,Potency,752570,PUBCHEM_BIOASSAY: qHTS assay for small molecule antagonists of androgen receptor signaling. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL1794560,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,Cc1ccccc1C(=O)Nc1cccc(OC(C)C)c1,C17H19NO2,CHEMBL1615095,44668.4,,,,
1060896,nM,Potency,inconclusive,BAO_0000186,Potency,752357,PUBCHEM_BIOASSAY: qHTS assay for small molecule agonists of androgen receptor signaling. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL1794321,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,Cc1c(C(=O)NCCO)[n+]([O-])c2ccccc2[n+]1[O-],C12H13N3O4,CHEMBL1649716,1.3,,,,
1078482,nM,Potency,inconclusive,BAO_0000186,Potency,752357,PUBCHEM_BIOASSAY: qHTS assay for small molecule agonists of androgen receptor signaling. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL1794321,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,COCC(=O)O,C3H6O3,CHEMBL1697714,28183.8,,,,
1090313,nM,Potency,inconclusive,BAO_0000186,Potency,752357,PUBCHEM_BIOASSAY: qHTS assay for small molecule agonists of androgen receptor signaling. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL1794321,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,C=C(C)C(=O)OCCOC(=O)C(=C)C,C10H14O4,CHEMBL1709582,7.9,,,,
1092788,nM,Potency,active,BAO_0000186,Potency,752570,PUBCHEM_BIOASSAY: qHTS assay for small molecule antagonists of androgen receptor signaling. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL1794560,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,CC1=C(C(=O)Nc2ccccc2)S(=O)(=O)CCO1,C12H13NO4S,CHEMBL1712057,22387.2,,,,
1167221,nM,Potency,inconclusive,BAO_0000186,Potency,752570,PUBCHEM_BIOASSAY: qHTS assay for small molecule antagonists of androgen receptor signaling. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL1794560,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,CC1(c2ccc(Oc3ccccc3)cc2)OC(=O)N(Nc2ccccc2)C1=O,C22H18N2O4,CHEMBL1812200,19952.6,,,,
1204003,nM,Potency,inconclusive,"Entry 0: BAO_0000186, Entry 1: BAO_0000186, ",Potency,"Entry 0: 752357, Entry 1: 752570, ","Entry 0: PUBCHEM_BIOASSAY: qHTS assay for small molecule agonists of androgen receptor signaling. (Class of assay: confirmatory) , Entry 1: PUBCHEM_BIOASSAY: qHTS assay for small molecule antagonists of androgen receptor signaling. (Class of assay: confirmatory) , ","Entry 0: F, Entry 1: F, ","Entry 0: confirmatory, Entry 1: confirmatory, ","Entry 0: CHEMBL1794321, Entry 1: CHEMBL1794560, ",,,"Entry 0: CHEMBL1201862, Entry 1: CHEMBL1201862, ","Entry 0: PubChem BioAssay data set, Entry 1: PubChem BioAssay data set, ","Entry 0: DATASET, Entry 1: DATASET, ",,,Cc1ccc(-c2c(Cl)nc(C#N)n2S(=O)(=O)N(C)C)cc1,C13H13ClN4O2S,CHEMBL1863429,44668.4,44668.4,,,
1204194,nM,Potency,inconclusive,BAO_0000186,Potency,752357,PUBCHEM_BIOASSAY: qHTS assay for small molecule agonists of androgen receptor signaling. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL1794321,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,CS(=O)(=O)c1ccc(Cl)cc1,C7H7ClO2S,CHEMBL1863623,50118.7,,,,
1204439,nM,Potency,inconclusive,BAO_0000186,Potency,752570,PUBCHEM_BIOASSAY: qHTS assay for small molecule antagonists of androgen receptor signaling. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL1794560,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,O=C(O)CN(CCCN(CC(=O)O)CC(=O)O)CC(=O)O,C11H18N2O8,CHEMBL1863868,28183.8,,,,
1205140,nM,Potency,inconclusive,BAO_0000186,Potency,752570,PUBCHEM_BIOASSAY: qHTS assay for small molecule antagonists of androgen receptor signaling. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL1794560,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,CCCCOC(=O)[C@@H](C)Oc1ccc(Oc2ccc(C(F)(F)F)cn2)cc1,C19H20F3NO4,CHEMBL1864569,25118.9,,,,
1205383,nM,Potency,inconclusive,BAO_0000186,Potency,752570,PUBCHEM_BIOASSAY: qHTS assay for small molecule antagonists of androgen receptor signaling. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL1794560,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,COC(=O)CSc1cc(/N=c2\sc(=O)n3n2CCCC3)c(F)cc1Cl,C15H15ClFN3O3S2,CHEMBL1864812,50118.7,,,,
1205569,nM,Potency,inconclusive,BAO_0000186,Potency,752357,PUBCHEM_BIOASSAY: qHTS assay for small molecule agonists of androgen receptor signaling. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL1794321,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,COCC(=O)N(c1c(C)cccc1C)N1CCOC1=O,C14H18N2O4,CHEMBL1864998,5.6,,,,
1205874,nM,Potency,inconclusive,BAO_0000186,Potency,752357,PUBCHEM_BIOASSAY: qHTS assay for small molecule agonists of androgen receptor signaling. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL1794321,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,CC(C)CCCCCCCCCCCCCCC(=O)O,C18H36O2,CHEMBL1865303,31622.8,,,,
1206487,nM,Potency,inconclusive,BAO_0000186,Potency,752570,PUBCHEM_BIOASSAY: qHTS assay for small molecule antagonists of androgen receptor signaling. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL1794560,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,CCSC(=O)N1CCCCCC1,C9H17NOS,CHEMBL1865916,1.3,,,,
1206496,nM,Potency,inconclusive,BAO_0000186,Potency,752357,PUBCHEM_BIOASSAY: qHTS assay for small molecule agonists of androgen receptor signaling. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL1794321,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,O=C(O)COc1nc(Cl)c(Cl)cc1Cl,C7H4Cl3NO3,CHEMBL1865925,15848.9,,,,
1207016,nM,Potency,inconclusive,BAO_0000186,Potency,752357,PUBCHEM_BIOASSAY: qHTS assay for small molecule agonists of androgen receptor signaling. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL1794321,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,CNc1nc(=O)n(C2CCC(O)CC2)c(=O)n1C,C11H18N4O3,CHEMBL1866445,28183.8,,,,
1207202,nM,Potency,inconclusive,BAO_0000186,Potency,752357,PUBCHEM_BIOASSAY: qHTS assay for small molecule agonists of androgen receptor signaling. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL1794321,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,CCc1cc(C)cc(CC)c1-c1c(OC(=O)C(C)(C)C)n2n(c1=O)CCOCC2,C23H32N2O4,CHEMBL1866631,6.3,,,,
1207662,nM,Potency,inconclusive,BAO_0000186,Potency,752357,PUBCHEM_BIOASSAY: qHTS assay for small molecule agonists of androgen receptor signaling. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL1794321,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,CCS(=O)(=O)c1cccnc1S(=O)(=O)NC(=O)Nc1nc(OC)cc(OC)n1,C14H17N5O7S2,CHEMBL1867091,22387.2,,,,
1207913,nM,Potency,inconclusive,"Entry 0: BAO_0000186, Entry 1: BAO_0000186, ",Potency,"Entry 0: 752357, Entry 1: 752570, ","Entry 0: PUBCHEM_BIOASSAY: qHTS assay for small molecule agonists of androgen receptor signaling. (Class of assay: confirmatory) , Entry 1: PUBCHEM_BIOASSAY: qHTS assay for small molecule antagonists of androgen receptor signaling. (Class of assay: confirmatory) , ","Entry 0: F, Entry 1: F, ","Entry 0: confirmatory, Entry 1: confirmatory, ","Entry 0: CHEMBL1794321, Entry 1: CHEMBL1794560, ",,,"Entry 0: CHEMBL1201862, Entry 1: CHEMBL1201862, ","Entry 0: PubChem BioAssay data set, Entry 1: PubChem BioAssay data set, ","Entry 0: DATASET, Entry 1: DATASET, ",,,C=CCOC(=O)C(C)(C)OC(=O)c1cc(-n2c(=O)cc(C(F)(F)F)n(C)c2=O)ccc1Cl,C20H18ClF3N2O6,CHEMBL1867342,316.2,12589.3,,,
1208107,nM,Potency,inconclusive,BAO_0000186,Potency,752570,PUBCHEM_BIOASSAY: qHTS assay for small molecule antagonists of androgen receptor signaling. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL1794560,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,CCOP(=O)(OCC)OC(Cl)C(Cl)(Cl)Cl,C6H11Cl4O4P,CHEMBL1867536,10000.0,,,,
1208351,nM,Potency,inconclusive,"Entry 0: BAO_0000186, Entry 1: BAO_0000186, ",Potency,"Entry 0: 752357, Entry 1: 752570, ","Entry 0: PUBCHEM_BIOASSAY: qHTS assay for small molecule agonists of androgen receptor signaling. (Class of assay: confirmatory) , Entry 1: PUBCHEM_BIOASSAY: qHTS assay for small molecule antagonists of androgen receptor signaling. (Class of assay: confirmatory) , ","Entry 0: F, Entry 1: F, ","Entry 0: confirmatory, Entry 1: confirmatory, ","Entry 0: CHEMBL1794321, Entry 1: CHEMBL1794560, ",,,"Entry 0: CHEMBL1201862, Entry 1: CHEMBL1201862, ","Entry 0: PubChem BioAssay data set, Entry 1: PubChem BioAssay data set, ","Entry 0: DATASET, Entry 1: DATASET, ",,,CC(C)OC(=O)C(O)(c1ccc(Br)cc1)c1ccc(Br)cc1,C17H16Br2O3,CHEMBL1867780,39810.7,39810.7,,,
1208486,nM,Potency,inconclusive,"Entry 0: BAO_0000186, Entry 1: BAO_0000186, ",Potency,"Entry 0: 752570, Entry 1: 752357, ","Entry 0: PUBCHEM_BIOASSAY: qHTS assay for small molecule antagonists of androgen receptor signaling. (Class of assay: confirmatory) , Entry 1: PUBCHEM_BIOASSAY: qHTS assay for small molecule agonists of androgen receptor signaling. (Class of assay: confirmatory) , ","Entry 0: F, Entry 1: F, ","Entry 0: confirmatory, Entry 1: confirmatory, ","Entry 0: CHEMBL1794560, Entry 1: CHEMBL1794321, ",,,"Entry 0: CHEMBL1201862, Entry 1: CHEMBL1201862, ","Entry 0: PubChem BioAssay data set, Entry 1: PubChem BioAssay data set, ","Entry 0: DATASET, Entry 1: DATASET, ",,,CO/N=C1/C[C@]2(C[C@@H]3C[C@@H](C/C=C(\C)C[C@@H](C)/C=C/C=C4\CO[C@@H]5[C@H](O)C(C)=C[C@@H](C(=O)O3)[C@]45O)O2)O[C@H](/C(C)=C/C(C)C)[C@H]1C,C37H53NO8,CHEMBL1867915,25118.9,50118.7,,,
1209924,nM,Potency,inconclusive,BAO_0000186,Potency,752570,PUBCHEM_BIOASSAY: qHTS assay for small molecule antagonists of androgen receptor signaling. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL1794560,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,CCCCCCCCCCCCC1=C(OC(C)=O)C(=O)c2ccccc2C1=O,C24H32O4,CHEMBL1869353,28183.8,,,,
1209942,nM,Potency,inconclusive,BAO_0000186,Potency,752357,PUBCHEM_BIOASSAY: qHTS assay for small molecule agonists of androgen receptor signaling. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL1794321,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,CCCCC(CC)COC(=O)CS,C10H20O2S,CHEMBL1869371,1.3,,,,
1210122,nM,Potency,inconclusive,BAO_0000186,Potency,752357,PUBCHEM_BIOASSAY: qHTS assay for small molecule agonists of androgen receptor signaling. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL1794321,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,CCOCn1c(-c2ccc(Cl)cc2)c(C#N)c(Br)c1C(F)(F)F,C15H11BrClF3N2O,CHEMBL1869551,891.3,,,,
1210209,nM,Potency,inconclusive,BAO_0000186,Potency,752570,PUBCHEM_BIOASSAY: qHTS assay for small molecule antagonists of androgen receptor signaling. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL1794560,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,CCC/C=N/O,C4H9NO,CHEMBL1869638,4.0,,,,
1210434,nM,Potency,inconclusive,BAO_0000186,Potency,752357,PUBCHEM_BIOASSAY: qHTS assay for small molecule agonists of androgen receptor signaling. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL1794321,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,Fc1ccc(Oc2ccnc3cc(Cl)cc(Cl)c23)cc1,C15H8Cl2FNO,CHEMBL1869863,39810.7,,,,
1210989,nM,Potency,active,BAO_0000186,Potency,752570,PUBCHEM_BIOASSAY: qHTS assay for small molecule antagonists of androgen receptor signaling. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL1794560,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,CC(C)(C)[C@@H](O)/C(=C\c1ccc(Cl)cc1Cl)n1cncn1,C15H17Cl2N3O,CHEMBL1870418,39810.7,,,,
1211524,nM,Potency,inconclusive,BAO_0000186,Potency,752357,PUBCHEM_BIOASSAY: qHTS assay for small molecule agonists of androgen receptor signaling. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL1794321,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,CCCCCCC(C)(C)S,C9H20S,CHEMBL1870953,3.2,,,,
1211707,nM,Potency,inconclusive,BAO_0000186,Potency,752357,PUBCHEM_BIOASSAY: qHTS assay for small molecule agonists of androgen receptor signaling. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL1794321,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,CC1(C)[C@H](C=C(Cl)Cl)[C@H]1C(=O)O[C@H](C#N)c1ccc(F)c(Oc2ccccc2)c1,C22H18Cl2FNO3,CHEMBL1871136,50118.7,,,,
1211752,nM,Potency,inconclusive,BAO_0000186,Potency,752570,PUBCHEM_BIOASSAY: qHTS assay for small molecule antagonists of androgen receptor signaling. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL1794560,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,O=C(O)c1cccc(C(=O)O)c1,C8H6O4,CHEMBL1871181,15848.9,,,,
1211971,nM,Potency,inconclusive,BAO_0000186,Potency,752570,PUBCHEM_BIOASSAY: qHTS assay for small molecule antagonists of androgen receptor signaling. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL1794560,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,CCOc1cc(Oc2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-],C15H11ClF3NO4,CHEMBL1871400,707.9,,,,
1211989,nM,Potency,inconclusive,"Entry 0: BAO_0000186, Entry 1: BAO_0000186, ",Potency,"Entry 0: 752570, Entry 1: 752357, ","Entry 0: PUBCHEM_BIOASSAY: qHTS assay for small molecule antagonists of androgen receptor signaling. (Class of assay: confirmatory) , Entry 1: PUBCHEM_BIOASSAY: qHTS assay for small molecule agonists of androgen receptor signaling. (Class of assay: confirmatory) , ","Entry 0: F, Entry 1: F, ","Entry 0: confirmatory, Entry 1: confirmatory, ","Entry 0: CHEMBL1794560, Entry 1: CHEMBL1794321, ",,,"Entry 0: CHEMBL1201862, Entry 1: CHEMBL1201862, ","Entry 0: PubChem BioAssay data set, Entry 1: PubChem BioAssay data set, ","Entry 0: DATASET, Entry 1: DATASET, ",,,COP(=S)(OC)Oc1cc(Cl)c(Cl)cc1Cl,C8H8Cl3O3PS,CHEMBL1871418,14125.4,44668.4,,,
1212341,nM,Potency,inconclusive,BAO_0000186,Potency,752357,PUBCHEM_BIOASSAY: qHTS assay for small molecule agonists of androgen receptor signaling. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL1794321,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,CCCCC(CC)COC(=O)c1ccc(C(=O)OCC(CC)CCCC)cc1,C24H38O4,CHEMBL1871770,15848.9,,,,
1213456,nM,Potency,inconclusive,BAO_0000186,Potency,752357,PUBCHEM_BIOASSAY: qHTS assay for small molecule agonists of androgen receptor signaling. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL1794321,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,C=CCCCCCCCCCC,C12H24,CHEMBL1872885,5.6,,,,
1213760,nM,Potency,inconclusive,BAO_0000186,Potency,752357,PUBCHEM_BIOASSAY: qHTS assay for small molecule agonists of androgen receptor signaling. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL1794321,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,COP(=O)(OC)Oc1nc(Cl)c(Cl)cc1Cl,C7H7Cl3NO4P,CHEMBL1873189,14125.4,,,,
1214011,nM,Potency,inconclusive,BAO_0000186,Potency,752357,PUBCHEM_BIOASSAY: qHTS assay for small molecule agonists of androgen receptor signaling. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL1794321,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,CS(=O)(=O)c1ccc(C(=O)C2C(=O)CCCC2=O)c([N+](=O)[O-])c1,C14H13NO7S,CHEMBL1873440,35481.3,,,,
1214139,nM,Potency,inconclusive,BAO_0000186,Potency,752570,PUBCHEM_BIOASSAY: qHTS assay for small molecule antagonists of androgen receptor signaling. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL1794560,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,CC1(C)[C@@H]([C@@H](Br)C(Br)(Br)Br)[C@H]1C(=O)O[C@H](C#N)c1cccc(Oc2ccccc2)c1,C22H19Br4NO3,CHEMBL1873568,35481.3,,,,
