comp_molregno,act_standard_units,act_standard_type,act_activity_comment,act_bao_endpoint,act_type,ass_assay_id,ass_description,ass_assay_type,ass_assay_category,ass_chembl_id,doc_doi,doc_pubmed_id,doc_chembl_id,doc_title,doc_doc_type,doc_abstract,doc_patent_id,coms_canonical_smiles,comp_full_molformula,mold_chembl_id,act_0,act_1,act_2
OUEHJEYKNYQVRC-UHFFFAOYSA-N,%,Emax,,"Entry 0: BAO_0000656, Entry 1: BAO_0000656, ",Emax,,"Entry 0: 120461, Entry 1: 120461, ","Entry 0: Agonist activity at VP16-AR wild-type (unknown origin) transfected in human HepG2 cells cotransfected with ARE-LUC at upto 30 uM incubated for 48 hrs by steady-glo luciferase reporter gene assay relative to control, Entry 1: Agonist activity at VP16-AR F877L mutant (unknown origin) transfected in human HepG2 cells cotransfected with ARE-LUC at upto 30 uM incubated for 48 hrs by steady-glo luciferase reporter gene assay relative to control, ",,,"Entry 0: 33470111, Entry 1: 33470111, ","Entry 0: 924, Entry 1: 924, ","Entry 0: 10.1021/acs.jmedchem.0c01563, Entry 1: 10.1021/acs.jmedchem.0c01563, ","Entry 0: CHEMBL4819022, Entry 1: CHEMBL4819022, ","Entry 0: Discovery of JNJ-63576253: A Clinical Stage Androgen Receptor Antagonist for F877L Mutant and Wild-Type Castration-Resistant Prostate Cancer (mCRPC)., Entry 1: Discovery of JNJ-63576253: A Clinical Stage Androgen Receptor Antagonist for F877L Mutant and Wild-Type Castration-Resistant Prostate Cancer (mCRPC)., ","Entry 0: Zhang Z, Connolly PJ, Lim HK, Pande V, Meerpoel L, Teleha C, Branch JR, Ondrus J, Hickson I, Bush T, Luistro L, Packman K, Bischoff JR, Ibrahim S, Parrett C, Chong Y, Gottardis MM, Bignan G., Entry 1: Zhang Z, Connolly PJ, Lim HK, Pande V, Meerpoel L, Teleha C, Branch JR, Ondrus J, Hickson I, Bush T, Luistro L, Packman K, Bischoff JR, Ibrahim S, Parrett C, Chong Y, Gottardis MM, Bignan G., ","Entry 0: Persistent androgen receptor (AR) activation drives therapeutic resistance to second-generation AR pathway inhibitors and contributes to the progression of advanced prostate cancer. One resistance mechanism is point mutations in the ligand binding domain of AR that can transform antagonists into agonists. The AR F877L mutation, identified in patients treated with enzalutamide or apalutamide, confers resistance to both enzalutamide and apalutamide. Compound <b>4</b> (JNJ-pan-AR) was identified as a pan-AR antagonist with potent activity against wild-type and clinically relevant AR mutations including F877L. Metabolite identification studies revealed a latent bioactivation pathway associated with <b>4</b>. Subsequent lead optimization of <b>4</b> led to amelioration of this pathway and nomination of <b>5</b> (JNJ-63576253) as a clinical stage, next-generation AR antagonist for the treatment of castration-resistant prostate cancer (CRPC)., Entry 1: Persistent androgen receptor (AR) activation drives therapeutic resistance to second-generation AR pathway inhibitors and contributes to the progression of advanced prostate cancer. One resistance mechanism is point mutations in the ligand binding domain of AR that can transform antagonists into agonists. The AR F877L mutation, identified in patients treated with enzalutamide or apalutamide, confers resistance to both enzalutamide and apalutamide. Compound <b>4</b> (JNJ-pan-AR) was identified as a pan-AR antagonist with potent activity against wild-type and clinically relevant AR mutations including F877L. Metabolite identification studies revealed a latent bioactivation pathway associated with <b>4</b>. Subsequent lead optimization of <b>4</b> led to amelioration of this pathway and nomination of <b>5</b> (JNJ-63576253) as a clinical stage, next-generation AR antagonist for the treatment of castration-resistant prostate cancer (CRPC)., ","InChI=1S/C23H21F3N6O2S/c24-23(25,26)17-10-15(13-29-18(17)11-27)31-20(33)22(6-1-7-22)32(21(31)35)14-2-3-19(30-12-14)34-16-4-8-28-9-5-16/h2-3,10,12-13,16,28H,1,4-9H2",0.63,-0.88,5.0,10.0,
OYABEGZTHKNDRG-ZHAKMVSLSA-N,%,Emax,,BAO_0000656,Emax,,107291,Agonist activity at AR (unknown origin) expressed in human LNCaP cells incubated for 20 hrs by luciferase reporter gene assay relative to mifepristone,,,30091920,7784,10.1021/acs.jmedchem.8b00743,CHEMBL4145686,Discovery of a Potent and Selective Steroidal Glucocorticoid Receptor Antagonist (ORIC-101).,"Rew Y, Du X, Eksterowicz J, Zhou H, Jahchan N, Zhu L, Yan X, Kawai H, McGee LR, Medina JC, Huang T, Chen C, Zavorotinskaya T, Sutimantanapi D, Waszczuk J, Jackson E, Huang E, Ye Q, Fantin VR, Sun D.","The glucocorticoid receptor (GR) has been linked to therapy resistance across a wide range of cancer types. Preclinical data suggest that antagonists of this nuclear receptor may enhance the activity of anticancer therapy. The first-generation GR antagonist mifepristone is currently undergoing clinical evaluation in various oncology settings. Structure-based modification of mifepristone led to the discovery of ORIC-101 (28), a highly potent steroidal GR antagonist with reduced androgen receptor (AR) agonistic activity amenable for dosing in androgen receptor positive tumors and with improved CYP2C8 and CYP2C9 inhibition profile to minimize drug-drug interaction potential. Unlike mifepristone, 28 could be codosed with chemotherapeutic agents readily metabolized by CYP2C8 such as paclitaxel. Furthermore, 28 demonstrated in vivo antitumor activity by enhancing response to chemotherapy in the GR+ OVCAR5 ovarian cancer xenograft model. Clinical evaluation of safety and therapeutic potential of 28 is underway.","InChI=1S/C30H41NO2/c1-5-6-16-30(33)17-15-27-25-13-9-21-18-23(32)12-14-24(21)28(25)26(19-29(27,30)2)20-7-10-22(11-8-20)31(3)4/h7-8,10-11,18,25-27,33H,5-6,9,12-17,19H2,1-4H3/t25-,26+,27-,29-,30-/m0/s1",0.55,1.20,210.0,,
PDQVCFOQIMKRGZ-XVFXGUTESA-N,%,Emax,,BAO_0000656,Emax,,113383,Agonist activity at human androgen receptor in human LNCAP cells harboring firefly luciferase gene after 20 hrs by One-Glo luciferase reporter gene assay relative to mifepristone,,,31274313,6764,10.1021/acs.jmedchem.9b00711,CHEMBL4406804,Discovery of a Potent Steroidal Glucocorticoid Receptor Antagonist with Enhanced Selectivity against the Progesterone and Androgen Receptors (OP-3633).,"Du X, Eksterowicz J, Zhou H, Rew Y, Zhu L, Yan X, Medina JC, Huang T, Chen X, Sutimantanapi D, Jahchan N, Kong W, Sun J, Zavorotinskaya T, Ye Q, Fantin VR, Sun D.","Structure-based modification of mifepristone (1) led to the discovery of novel mifepristone derivatives with improved selectivity profile. Addition of a methyl group at the C10 position of the steroid has a significant impact on progesterone receptor (PR) and androgen receptor (AR) activity. Within this series, OP-3633 (15) emerged as a glucocorticoid receptor (GR) antagonist with increased selectivity against PR and AR, improved cytochrome P450 inhibition profile, and significantly improved pharmacokinetic properties compared to 1. Furthermore, 15 demonstrated substantial inhibition of GR transcriptional activity in the GR positive HCC1806 triple negative breast cancer xenograft model. Overall, compound 15 is a promising GR antagonist candidate to clinically evaluate the impact of GR inhibition in reversal or prevention of therapy resistance.","InChI=1S/C32H37NO2/c1-4-15-32(35)17-14-28-26-12-9-23-20-25(34)13-16-30(23,2)29(26)27(21-31(28,32)3)22-7-10-24(11-8-22)33-18-5-6-19-33/h5-8,10-11,18-20,26-29,35H,9,12-14,16-17,21H2,1-3H3/t26-,27+,28-,29+,30-,31-,32-/m0/s1",0.52,1.02,16.5,,
PJXJJNKJQKAWNV-QLAZATLASA-N,%,Emax,,BAO_0000656,Emax,,107291,Agonist activity at AR (unknown origin) expressed in human LNCaP cells incubated for 20 hrs by luciferase reporter gene assay relative to mifepristone,,,30091920,7784,10.1021/acs.jmedchem.8b00743,CHEMBL4145686,Discovery of a Potent and Selective Steroidal Glucocorticoid Receptor Antagonist (ORIC-101).,"Rew Y, Du X, Eksterowicz J, Zhou H, Jahchan N, Zhu L, Yan X, Kawai H, McGee LR, Medina JC, Huang T, Chen C, Zavorotinskaya T, Sutimantanapi D, Waszczuk J, Jackson E, Huang E, Ye Q, Fantin VR, Sun D.","The glucocorticoid receptor (GR) has been linked to therapy resistance across a wide range of cancer types. Preclinical data suggest that antagonists of this nuclear receptor may enhance the activity of anticancer therapy. The first-generation GR antagonist mifepristone is currently undergoing clinical evaluation in various oncology settings. Structure-based modification of mifepristone led to the discovery of ORIC-101 (28), a highly potent steroidal GR antagonist with reduced androgen receptor (AR) agonistic activity amenable for dosing in androgen receptor positive tumors and with improved CYP2C8 and CYP2C9 inhibition profile to minimize drug-drug interaction potential. Unlike mifepristone, 28 could be codosed with chemotherapeutic agents readily metabolized by CYP2C8 such as paclitaxel. Furthermore, 28 demonstrated in vivo antitumor activity by enhancing response to chemotherapy in the GR+ OVCAR5 ovarian cancer xenograft model. Clinical evaluation of safety and therapeutic potential of 28 is underway.","InChI=1S/C31H38O2/c1-20-6-8-21(9-7-20)26-19-30(5)27(14-15-31(30,33)17-16-29(2,3)4)25-12-10-22-18-23(32)11-13-24(22)28(25)26/h6-9,18,25-27,33H,10-15,19H2,1-5H3/t25-,26+,27-,30-,31+/m0/s1",0.49,1.19,16.0,,
PMIXDFGOWWPZCA-UHFFFAOYSA-N,%,Emax,,"Entry 0: BAO_0000656, Entry 1: BAO_0000656, ",Emax,,"Entry 0: 120461, Entry 1: 120461, ","Entry 0: Agonist activity at VP16-AR wild-type (unknown origin) transfected in human HepG2 cells cotransfected with ARE-LUC at upto 30 uM incubated for 48 hrs by steady-glo luciferase reporter gene assay relative to control, Entry 1: Agonist activity at VP16-AR F877L mutant (unknown origin) transfected in human HepG2 cells cotransfected with ARE-LUC at upto 30 uM incubated for 48 hrs by steady-glo luciferase reporter gene assay relative to control, ",,,"Entry 0: 33470111, Entry 1: 33470111, ","Entry 0: 924, Entry 1: 924, ","Entry 0: 10.1021/acs.jmedchem.0c01563, Entry 1: 10.1021/acs.jmedchem.0c01563, ","Entry 0: CHEMBL4819022, Entry 1: CHEMBL4819022, ","Entry 0: Discovery of JNJ-63576253: A Clinical Stage Androgen Receptor Antagonist for F877L Mutant and Wild-Type Castration-Resistant Prostate Cancer (mCRPC)., Entry 1: Discovery of JNJ-63576253: A Clinical Stage Androgen Receptor Antagonist for F877L Mutant and Wild-Type Castration-Resistant Prostate Cancer (mCRPC)., ","Entry 0: Zhang Z, Connolly PJ, Lim HK, Pande V, Meerpoel L, Teleha C, Branch JR, Ondrus J, Hickson I, Bush T, Luistro L, Packman K, Bischoff JR, Ibrahim S, Parrett C, Chong Y, Gottardis MM, Bignan G., Entry 1: Zhang Z, Connolly PJ, Lim HK, Pande V, Meerpoel L, Teleha C, Branch JR, Ondrus J, Hickson I, Bush T, Luistro L, Packman K, Bischoff JR, Ibrahim S, Parrett C, Chong Y, Gottardis MM, Bignan G., ","Entry 0: Persistent androgen receptor (AR) activation drives therapeutic resistance to second-generation AR pathway inhibitors and contributes to the progression of advanced prostate cancer. One resistance mechanism is point mutations in the ligand binding domain of AR that can transform antagonists into agonists. The AR F877L mutation, identified in patients treated with enzalutamide or apalutamide, confers resistance to both enzalutamide and apalutamide. Compound <b>4</b> (JNJ-pan-AR) was identified as a pan-AR antagonist with potent activity against wild-type and clinically relevant AR mutations including F877L. Metabolite identification studies revealed a latent bioactivation pathway associated with <b>4</b>. Subsequent lead optimization of <b>4</b> led to amelioration of this pathway and nomination of <b>5</b> (JNJ-63576253) as a clinical stage, next-generation AR antagonist for the treatment of castration-resistant prostate cancer (CRPC)., Entry 1: Persistent androgen receptor (AR) activation drives therapeutic resistance to second-generation AR pathway inhibitors and contributes to the progression of advanced prostate cancer. One resistance mechanism is point mutations in the ligand binding domain of AR that can transform antagonists into agonists. The AR F877L mutation, identified in patients treated with enzalutamide or apalutamide, confers resistance to both enzalutamide and apalutamide. Compound <b>4</b> (JNJ-pan-AR) was identified as a pan-AR antagonist with potent activity against wild-type and clinically relevant AR mutations including F877L. Metabolite identification studies revealed a latent bioactivation pathway associated with <b>4</b>. Subsequent lead optimization of <b>4</b> led to amelioration of this pathway and nomination of <b>5</b> (JNJ-63576253) as a clinical stage, next-generation AR antagonist for the treatment of castration-resistant prostate cancer (CRPC)., ","InChI=1S/C23H24N6O2S/c1-15-11-17(14-26-19(15)12-24)28-21(30)23(7-2-8-23)29(22(28)32)16-3-4-20(27-13-16)31-18-5-9-25-10-6-18/h3-4,11,13-14,18,25H,2,5-10H2,1H3",0.71,-0.79,5.0,5.0,
PMXAVBSTGDVUEY-KMSLUKAPSA-N,%,Emax,,BAO_0000656,Emax,,113383,Agonist activity at human androgen receptor in human LNCAP cells harboring firefly luciferase gene after 20 hrs by One-Glo luciferase reporter gene assay relative to mifepristone,,,31274313,6764,10.1021/acs.jmedchem.9b00711,CHEMBL4406804,Discovery of a Potent Steroidal Glucocorticoid Receptor Antagonist with Enhanced Selectivity against the Progesterone and Androgen Receptors (OP-3633).,"Du X, Eksterowicz J, Zhou H, Rew Y, Zhu L, Yan X, Medina JC, Huang T, Chen X, Sutimantanapi D, Jahchan N, Kong W, Sun J, Zavorotinskaya T, Ye Q, Fantin VR, Sun D.","Structure-based modification of mifepristone (1) led to the discovery of novel mifepristone derivatives with improved selectivity profile. Addition of a methyl group at the C10 position of the steroid has a significant impact on progesterone receptor (PR) and androgen receptor (AR) activity. Within this series, OP-3633 (15) emerged as a glucocorticoid receptor (GR) antagonist with increased selectivity against PR and AR, improved cytochrome P450 inhibition profile, and significantly improved pharmacokinetic properties compared to 1. Furthermore, 15 demonstrated substantial inhibition of GR transcriptional activity in the GR positive HCC1806 triple negative breast cancer xenograft model. Overall, compound 15 is a promising GR antagonist candidate to clinically evaluate the impact of GR inhibition in reversal or prevention of therapy resistance.","InChI=1S/C34H45NO3/c1-32(2,3)15-16-34(37)14-13-30-28-11-7-24-21-26(36)10-12-27(24)31(28)29(22-33(30,34)4)23-5-8-25(9-6-23)35-17-19-38-20-18-35/h5-6,8-9,21,27-31,37H,7,10-14,17-20,22H2,1-4H3/t27-,28-,29+,30-,31+,33-,34+/m0/s1",0.48,0.72,5.1,,
PWLQZIZXAQFNOL-ODIWJFPJSA-N,%,Emax,,BAO_0000656,Emax,,107291,Agonist activity at AR (unknown origin) expressed in human LNCaP cells incubated for 20 hrs by luciferase reporter gene assay relative to mifepristone,,,30091920,7784,10.1021/acs.jmedchem.8b00743,CHEMBL4145686,Discovery of a Potent and Selective Steroidal Glucocorticoid Receptor Antagonist (ORIC-101).,"Rew Y, Du X, Eksterowicz J, Zhou H, Jahchan N, Zhu L, Yan X, Kawai H, McGee LR, Medina JC, Huang T, Chen C, Zavorotinskaya T, Sutimantanapi D, Waszczuk J, Jackson E, Huang E, Ye Q, Fantin VR, Sun D.","The glucocorticoid receptor (GR) has been linked to therapy resistance across a wide range of cancer types. Preclinical data suggest that antagonists of this nuclear receptor may enhance the activity of anticancer therapy. The first-generation GR antagonist mifepristone is currently undergoing clinical evaluation in various oncology settings. Structure-based modification of mifepristone led to the discovery of ORIC-101 (28), a highly potent steroidal GR antagonist with reduced androgen receptor (AR) agonistic activity amenable for dosing in androgen receptor positive tumors and with improved CYP2C8 and CYP2C9 inhibition profile to minimize drug-drug interaction potential. Unlike mifepristone, 28 could be codosed with chemotherapeutic agents readily metabolized by CYP2C8 such as paclitaxel. Furthermore, 28 demonstrated in vivo antitumor activity by enhancing response to chemotherapy in the GR+ OVCAR5 ovarian cancer xenograft model. Clinical evaluation of safety and therapeutic potential of 28 is underway.","InChI=1S/C33H43NO2/c1-21-18-22(9-13-29(21)34(6)7)27-20-32(5)28(14-15-33(32,36)17-16-31(2,3)4)26-11-8-23-19-24(35)10-12-25(23)30(26)27/h9,13,18-19,26-28,36H,8,10-12,14-15,20H2,1-7H3/t26-,27+,28-,32-,33+/m0/s1",0.47,0.89,17.0,,
RJZJEPYCJHLWQR-BYCMXARLSA-N,%,Emax,,BAO_0000656,Emax,,90725,Agonist activity at human androgen receptor expressed in mouse C2C12 cells by androgen-specific response element-driven luciferase reporter gene assay relative to DHT,,702127,25121964,7411,10.1021/jm5009049,CHEMBL3351728,"3-alkoxy-pyrrolo[1,2-b]pyrazolines as selective androgen receptor modulators with ideal physicochemical properties for transdermal administration.","Ullrich T, Sasmal S, Boorgu V, Pasagadi S, Cheera S, Rajagopalan S, Bhumireddy A, Shashikumar D, Chelur S, Belliappa C, Pandit C, Krishnamurthy N, Mukherjee S, Ramanathan A, Ghadiyaram C, Ramachandra M, Santos PG, Lagu B, Bock MG, Perrone MH, Weiler S, Keller H.","We describe the synthesis and characterization of 3-alkoxy-pyrrolo[1,2-b]pyrazolines as novel selective androgen receptor (AR) modulators that possess excellent physicochemical properties for transdermal administration. Compound 26 bound to human AR with an IC50 of 0.7 nM with great selectivity over other nuclear hormone receptors and potently activated AR in a C2C12 muscle cell reporter gene assay with an EC50 of 0.5 nM. It showed high aqueous solubility of 1.3 g/L at pH 7.4, and an in silico model as well as a customized parallel artificial membrane permeability assay indicated good skin permeation. Indeed, when measuring skin permeation through excised human skin, an excellent flux of 2 μg/(cm(2)·h) was determined without any permeation enhancers. In a 2 week Hershberger model using castrated rats, the compound showed dose-dependent effects fully restoring skeletal muscle weight at 0.3 mg/kg/day after subcutaneous administration with high selectivity over prostate stimulation.","InChI=1S/C15H16ClN3O2/c1-8-10(4-3-9(7-17)12(8)16)13-15(21-2)14-11(20)5-6-19(14)18-13/h3-4,11,14-15,20H,5-6H2,1-2H3/t11-,14+,15-/m1/s1",0.90,0.13,86.7,,
RJZJEPYCJHLWQR-TUKIKUTGSA-N,%,Emax,,BAO_0000656,Emax,,90725,Agonist activity at human androgen receptor expressed in mouse C2C12 cells by androgen-specific response element-driven luciferase reporter gene assay relative to DHT,,702127,25121964,7411,10.1021/jm5009049,CHEMBL3351728,"3-alkoxy-pyrrolo[1,2-b]pyrazolines as selective androgen receptor modulators with ideal physicochemical properties for transdermal administration.","Ullrich T, Sasmal S, Boorgu V, Pasagadi S, Cheera S, Rajagopalan S, Bhumireddy A, Shashikumar D, Chelur S, Belliappa C, Pandit C, Krishnamurthy N, Mukherjee S, Ramanathan A, Ghadiyaram C, Ramachandra M, Santos PG, Lagu B, Bock MG, Perrone MH, Weiler S, Keller H.","We describe the synthesis and characterization of 3-alkoxy-pyrrolo[1,2-b]pyrazolines as novel selective androgen receptor (AR) modulators that possess excellent physicochemical properties for transdermal administration. Compound 26 bound to human AR with an IC50 of 0.7 nM with great selectivity over other nuclear hormone receptors and potently activated AR in a C2C12 muscle cell reporter gene assay with an EC50 of 0.5 nM. It showed high aqueous solubility of 1.3 g/L at pH 7.4, and an in silico model as well as a customized parallel artificial membrane permeability assay indicated good skin permeation. Indeed, when measuring skin permeation through excised human skin, an excellent flux of 2 μg/(cm(2)·h) was determined without any permeation enhancers. In a 2 week Hershberger model using castrated rats, the compound showed dose-dependent effects fully restoring skeletal muscle weight at 0.3 mg/kg/day after subcutaneous administration with high selectivity over prostate stimulation.","InChI=1S/C15H16ClN3O2/c1-8-10(4-3-9(7-17)12(8)16)13-15(21-2)14-11(20)5-6-19(14)18-13/h3-4,11,14-15,20H,5-6H2,1-2H3/t11-,14-,15+/m0/s1",0.90,0.13,97.0,,
RVWWESSSUJEMIS-YEEPMTPTSA-N,%,Emax,,BAO_0000656,Emax,,107291,Agonist activity at AR (unknown origin) expressed in human LNCaP cells incubated for 20 hrs by luciferase reporter gene assay relative to mifepristone,,,30091920,7784,10.1021/acs.jmedchem.8b00743,CHEMBL4145686,Discovery of a Potent and Selective Steroidal Glucocorticoid Receptor Antagonist (ORIC-101).,"Rew Y, Du X, Eksterowicz J, Zhou H, Jahchan N, Zhu L, Yan X, Kawai H, McGee LR, Medina JC, Huang T, Chen C, Zavorotinskaya T, Sutimantanapi D, Waszczuk J, Jackson E, Huang E, Ye Q, Fantin VR, Sun D.","The glucocorticoid receptor (GR) has been linked to therapy resistance across a wide range of cancer types. Preclinical data suggest that antagonists of this nuclear receptor may enhance the activity of anticancer therapy. The first-generation GR antagonist mifepristone is currently undergoing clinical evaluation in various oncology settings. Structure-based modification of mifepristone led to the discovery of ORIC-101 (28), a highly potent steroidal GR antagonist with reduced androgen receptor (AR) agonistic activity amenable for dosing in androgen receptor positive tumors and with improved CYP2C8 and CYP2C9 inhibition profile to minimize drug-drug interaction potential. Unlike mifepristone, 28 could be codosed with chemotherapeutic agents readily metabolized by CYP2C8 such as paclitaxel. Furthermore, 28 demonstrated in vivo antitumor activity by enhancing response to chemotherapy in the GR+ OVCAR5 ovarian cancer xenograft model. Clinical evaluation of safety and therapeutic potential of 28 is underway.","InChI=1S/C27H36O2/c1-3-14-27(29)15-13-24-22-11-9-19-16-20(28)10-12-21(19)25(22)23(17-26(24,27)2)18-7-5-4-6-8-18/h16,18,22-24,29H,4-13,15,17H2,1-2H3/t22-,23+,24-,26-,27-/m0/s1",0.58,1.64,26.0,,
SCQOSSNZZUQQAV-ZHAKMVSLSA-N,%,Emax,,BAO_0000656,Emax,,107291,Agonist activity at AR (unknown origin) expressed in human LNCaP cells incubated for 20 hrs by luciferase reporter gene assay relative to mifepristone,,,30091920,7784,10.1021/acs.jmedchem.8b00743,CHEMBL4145686,Discovery of a Potent and Selective Steroidal Glucocorticoid Receptor Antagonist (ORIC-101).,"Rew Y, Du X, Eksterowicz J, Zhou H, Jahchan N, Zhu L, Yan X, Kawai H, McGee LR, Medina JC, Huang T, Chen C, Zavorotinskaya T, Sutimantanapi D, Waszczuk J, Jackson E, Huang E, Ye Q, Fantin VR, Sun D.","The glucocorticoid receptor (GR) has been linked to therapy resistance across a wide range of cancer types. Preclinical data suggest that antagonists of this nuclear receptor may enhance the activity of anticancer therapy. The first-generation GR antagonist mifepristone is currently undergoing clinical evaluation in various oncology settings. Structure-based modification of mifepristone led to the discovery of ORIC-101 (28), a highly potent steroidal GR antagonist with reduced androgen receptor (AR) agonistic activity amenable for dosing in androgen receptor positive tumors and with improved CYP2C8 and CYP2C9 inhibition profile to minimize drug-drug interaction potential. Unlike mifepristone, 28 could be codosed with chemotherapeutic agents readily metabolized by CYP2C8 such as paclitaxel. Furthermore, 28 demonstrated in vivo antitumor activity by enhancing response to chemotherapy in the GR+ OVCAR5 ovarian cancer xenograft model. Clinical evaluation of safety and therapeutic potential of 28 is underway.","InChI=1S/C30H36O2/c1-5-15-30(32)16-14-27-25-12-10-22-17-23(31)11-13-24(22)28(25)26(18-29(27,30)4)21-8-6-20(7-9-21)19(2)3/h6-9,17,19,25-27,32H,10-14,16,18H2,1-4H3/t25-,26+,27-,29-,30-/m0/s1",0.55,1.41,198.0,,
SINXEYLFXFHPMM-WNVBCGJMSA-N,%,Emax,,BAO_0000656,Emax,,48062,Agonist activity at androgen receptor in human MDA-MB-453 cells transfected with MMTV-LUC assessed as induction of MMTV-LTR/promoter linked LUC gene by luciferase transactivation assay relative to dihydrotestosterone,,,19606870,4581,10.1021/jm900880r,CHEMBL1153470,"Design, synthesis, and biological evaluation of 16-substituted 4-azasteroids as tissue-selective androgen receptor modulators (SARMs).","Mitchell HJ, Dankulich WP, Hartman GD, Prueksaritanont T, Schmidt A, Vogel RL, Bai C, McElwee-Witmer S, Zhang HZ, Chen F, Leu CT, Kimmel DB, Ray WJ, Nantermet P, Gentile MA, Duggan ME, Meissner RS.","A novel series of 16-substituted-4-azasteroids has been identified as potential tissue-selective androgen receptor modulators. These ligands display potent hAR binding and agonist activity, low virilizing potential, and good pharmacokinetic profiles in dogs. On the basis of its in vitro profile, 21 was evaluated in the OVX and ORX rat models and exhibited an osteoanabolic, tissue-selective profile.","InChI=1S/C25H32N2O2/c1-24-11-7-22(28)27(3)21(24)5-4-18-19(24)6-10-25(2)20(18)15-17(23(25)29)14-16-8-12-26-13-9-16/h7-9,11-14,18-21,23,29H,4-6,10,15H2,1-3H3/b17-14+/t18-,19+,20+,21-,23+,24-,25+/m1/s1",0.78,1.48,69.0,,
SWLSHPWYSWBPQE-DYAISBIGSA-N,%,Emax,,BAO_0000656,Emax,,113383,Agonist activity at human androgen receptor in human LNCAP cells harboring firefly luciferase gene after 20 hrs by One-Glo luciferase reporter gene assay relative to mifepristone,,,31274313,6764,10.1021/acs.jmedchem.9b00711,CHEMBL4406804,Discovery of a Potent Steroidal Glucocorticoid Receptor Antagonist with Enhanced Selectivity against the Progesterone and Androgen Receptors (OP-3633).,"Du X, Eksterowicz J, Zhou H, Rew Y, Zhu L, Yan X, Medina JC, Huang T, Chen X, Sutimantanapi D, Jahchan N, Kong W, Sun J, Zavorotinskaya T, Ye Q, Fantin VR, Sun D.","Structure-based modification of mifepristone (1) led to the discovery of novel mifepristone derivatives with improved selectivity profile. Addition of a methyl group at the C10 position of the steroid has a significant impact on progesterone receptor (PR) and androgen receptor (AR) activity. Within this series, OP-3633 (15) emerged as a glucocorticoid receptor (GR) antagonist with increased selectivity against PR and AR, improved cytochrome P450 inhibition profile, and significantly improved pharmacokinetic properties compared to 1. Furthermore, 15 demonstrated substantial inhibition of GR transcriptional activity in the GR positive HCC1806 triple negative breast cancer xenograft model. Overall, compound 15 is a promising GR antagonist candidate to clinically evaluate the impact of GR inhibition in reversal or prevention of therapy resistance.","InChI=1S/C29H36O3/c1-5-14-29(31)16-13-25-23-11-8-20-17-21(30)12-15-27(20,2)26(23)24(18-28(25,29)3)19-6-9-22(32-4)10-7-19/h6-7,9-10,17,23-26,31H,8,11-13,15-16,18H2,1-4H3/t23-,24+,25-,26+,27-,28-,29-/m0/s1",0.61,1.61,14.1,,
UDDUGXMYFCMHJO-RERXQODOSA-N,%,Emax,,BAO_0000656,Emax,,113383,Agonist activity at human androgen receptor in human LNCAP cells harboring firefly luciferase gene after 20 hrs by One-Glo luciferase reporter gene assay relative to mifepristone,,,31274313,6764,10.1021/acs.jmedchem.9b00711,CHEMBL4406804,Discovery of a Potent Steroidal Glucocorticoid Receptor Antagonist with Enhanced Selectivity against the Progesterone and Androgen Receptors (OP-3633).,"Du X, Eksterowicz J, Zhou H, Rew Y, Zhu L, Yan X, Medina JC, Huang T, Chen X, Sutimantanapi D, Jahchan N, Kong W, Sun J, Zavorotinskaya T, Ye Q, Fantin VR, Sun D.","Structure-based modification of mifepristone (1) led to the discovery of novel mifepristone derivatives with improved selectivity profile. Addition of a methyl group at the C10 position of the steroid has a significant impact on progesterone receptor (PR) and androgen receptor (AR) activity. Within this series, OP-3633 (15) emerged as a glucocorticoid receptor (GR) antagonist with increased selectivity against PR and AR, improved cytochrome P450 inhibition profile, and significantly improved pharmacokinetic properties compared to 1. Furthermore, 15 demonstrated substantial inhibition of GR transcriptional activity in the GR positive HCC1806 triple negative breast cancer xenograft model. Overall, compound 15 is a promising GR antagonist candidate to clinically evaluate the impact of GR inhibition in reversal or prevention of therapy resistance.","InChI=1S/C29H35ClO3/c1-4-13-29(32)15-12-24-23-10-7-20-16-22(31)11-14-27(20,2)26(23)25(17-28(24,29)3)33-18-19-5-8-21(30)9-6-19/h5-6,8-9,16,23-26,32H,7,10-12,14-15,17-18H2,1-3H3/t23-,24-,25-,26+,27-,28-,29-/m0/s1",0.55,1.52,47.8,,
