comp_molregno,act_standard_units,act_standard_type,act_activity_comment,act_bao_endpoint,act_type,ass_assay_id,ass_description,ass_assay_type,ass_assay_category,ass_chembl_id,doc_doi,doc_pubmed_id,doc_chembl_id,doc_title,doc_doc_type,doc_abstract,doc_patent_id,coms_canonical_smiles,comp_full_molformula,mold_chembl_id,act_0,act_1,act_2,act_3,act_4
2298299,%,Inhibition,,BAO_0000201,INH,1770183,Displacement of [3H]-T0901317 from recombinant human His-SUMO-tagged RORgamma LBD (265 to 518 residues) expressed in Escherichia coli BL21(DE3) at 1 uM after 1 hr by scintillation proximity assay relative to control,B,,CHEMBL4222295,10.1016/j.bmcl.2018.03.001,29534930,CHEMBL4219141,Identification of an aminothiazole series of RORβ modulators.,PUBLICATION,"Crystallography has identified stearic acid, ALRT 1550 and ATRA as ligands that bind RORβ, however, none of these molecules represent good starting points to develop optimized small molecule modulators. Recently, Compound 1 was identified as a potent dual RORβ and RORγ inverse agonist with no activity towards RORα (Fig. 1). To our knowledge, this is one of only two small molecule RORβ inverse agonists identified in the primary literature from a tractable chemical series and represents an ideal starting point from which to design RORβ-selective modulators. Herein we describe our SAR optimization efforts that led to a series of potent neutral antagonists of RORβ.",,CCS(=O)(=O)c1ccc(CC(=O)Nc2nc(-c3ccccc3Cl)c(C(=O)c3ccccc3Cl)s2)cc1,C26H20Cl2N2O4S2,CHEMBL4225808,85.0,,,,
2298562,%,Inhibition,,BAO_0000201,INH,1770183,Displacement of [3H]-T0901317 from recombinant human His-SUMO-tagged RORgamma LBD (265 to 518 residues) expressed in Escherichia coli BL21(DE3) at 1 uM after 1 hr by scintillation proximity assay relative to control,B,,CHEMBL4222295,10.1016/j.bmcl.2018.03.001,29534930,CHEMBL4219141,Identification of an aminothiazole series of RORβ modulators.,PUBLICATION,"Crystallography has identified stearic acid, ALRT 1550 and ATRA as ligands that bind RORβ, however, none of these molecules represent good starting points to develop optimized small molecule modulators. Recently, Compound 1 was identified as a potent dual RORβ and RORγ inverse agonist with no activity towards RORα (Fig. 1). To our knowledge, this is one of only two small molecule RORβ inverse agonists identified in the primary literature from a tractable chemical series and represents an ideal starting point from which to design RORβ-selective modulators. Herein we describe our SAR optimization efforts that led to a series of potent neutral antagonists of RORβ.",,Nc1nc(-c2cccc(Cl)c2)c(C(=O)c2ccccc2Cl)s1,C16H10Cl2N2OS,CHEMBL4226071,2.0,,,,
2298825,%,Inhibition,,BAO_0000201,INH,1770183,Displacement of [3H]-T0901317 from recombinant human His-SUMO-tagged RORgamma LBD (265 to 518 residues) expressed in Escherichia coli BL21(DE3) at 1 uM after 1 hr by scintillation proximity assay relative to control,B,,CHEMBL4222295,10.1016/j.bmcl.2018.03.001,29534930,CHEMBL4219141,Identification of an aminothiazole series of RORβ modulators.,PUBLICATION,"Crystallography has identified stearic acid, ALRT 1550 and ATRA as ligands that bind RORβ, however, none of these molecules represent good starting points to develop optimized small molecule modulators. Recently, Compound 1 was identified as a potent dual RORβ and RORγ inverse agonist with no activity towards RORα (Fig. 1). To our knowledge, this is one of only two small molecule RORβ inverse agonists identified in the primary literature from a tractable chemical series and represents an ideal starting point from which to design RORβ-selective modulators. Herein we describe our SAR optimization efforts that led to a series of potent neutral antagonists of RORβ.",,Nc1nc(-c2ccc(Br)c(C(F)(F)F)c2)c(C(=O)c2ccccc2Cl)s1,C17H9BrClF3N2OS,CHEMBL4226334,10.0,,,,
2299375,%,Inhibition,,BAO_0000201,INH,1770183,Displacement of [3H]-T0901317 from recombinant human His-SUMO-tagged RORgamma LBD (265 to 518 residues) expressed in Escherichia coli BL21(DE3) at 1 uM after 1 hr by scintillation proximity assay relative to control,B,,CHEMBL4222295,10.1016/j.bmcl.2018.03.001,29534930,CHEMBL4219141,Identification of an aminothiazole series of RORβ modulators.,PUBLICATION,"Crystallography has identified stearic acid, ALRT 1550 and ATRA as ligands that bind RORβ, however, none of these molecules represent good starting points to develop optimized small molecule modulators. Recently, Compound 1 was identified as a potent dual RORβ and RORγ inverse agonist with no activity towards RORα (Fig. 1). To our knowledge, this is one of only two small molecule RORβ inverse agonists identified in the primary literature from a tractable chemical series and represents an ideal starting point from which to design RORβ-selective modulators. Herein we describe our SAR optimization efforts that led to a series of potent neutral antagonists of RORβ.",,Nc1nc(-c2ccccc2Br)c(C(=O)c2ccccc2Cl)s1,C16H10BrClN2OS,CHEMBL4226884,20.0,,,,
2299931,%,Inhibition,,BAO_0000201,INH,1770183,Displacement of [3H]-T0901317 from recombinant human His-SUMO-tagged RORgamma LBD (265 to 518 residues) expressed in Escherichia coli BL21(DE3) at 1 uM after 1 hr by scintillation proximity assay relative to control,B,,CHEMBL4222295,10.1016/j.bmcl.2018.03.001,29534930,CHEMBL4219141,Identification of an aminothiazole series of RORβ modulators.,PUBLICATION,"Crystallography has identified stearic acid, ALRT 1550 and ATRA as ligands that bind RORβ, however, none of these molecules represent good starting points to develop optimized small molecule modulators. Recently, Compound 1 was identified as a potent dual RORβ and RORγ inverse agonist with no activity towards RORα (Fig. 1). To our knowledge, this is one of only two small molecule RORβ inverse agonists identified in the primary literature from a tractable chemical series and represents an ideal starting point from which to design RORβ-selective modulators. Herein we describe our SAR optimization efforts that led to a series of potent neutral antagonists of RORβ.",,Nc1nc(-c2cccc(Br)c2)c(C(=O)c2ccccc2Cl)s1,C16H10BrClN2OS,CHEMBL4227440,15.0,,,,
2300418,%,Inhibition,,BAO_0000201,INH,1770183,Displacement of [3H]-T0901317 from recombinant human His-SUMO-tagged RORgamma LBD (265 to 518 residues) expressed in Escherichia coli BL21(DE3) at 1 uM after 1 hr by scintillation proximity assay relative to control,B,,CHEMBL4222295,10.1016/j.bmcl.2018.03.001,29534930,CHEMBL4219141,Identification of an aminothiazole series of RORβ modulators.,PUBLICATION,"Crystallography has identified stearic acid, ALRT 1550 and ATRA as ligands that bind RORβ, however, none of these molecules represent good starting points to develop optimized small molecule modulators. Recently, Compound 1 was identified as a potent dual RORβ and RORγ inverse agonist with no activity towards RORα (Fig. 1). To our knowledge, this is one of only two small molecule RORβ inverse agonists identified in the primary literature from a tractable chemical series and represents an ideal starting point from which to design RORβ-selective modulators. Herein we describe our SAR optimization efforts that led to a series of potent neutral antagonists of RORβ.",,Nc1nc(-c2cc(Cl)cc(C(F)(F)F)c2)c(C(=O)c2ccccc2Cl)s1,C17H9Cl2F3N2OS,CHEMBL4227927,10.0,,,,
2311566,%,Inhibition,,BAO_0000201,INH,1778224,Inhibition of human RORgamma1 expressed in HEK293 cells at 30 uM after 24 hrs by luciferase reporter gene assay relative to control,B,,CHEMBL4235216,10.1016/j.bmc.2018.07.038,30077610,CHEMBL4229499,Development of novel silanol-based human pregnane X receptor (PXR) agonists with improved receptor selectivity.,PUBLICATION,"Pregnane X receptor (PXR) is a ligand-dependent transcription factor that is considered to be a potential therapeutic target for multiple diseases. Herein, we report the development and structure-activity relationship studies of a new series of hPXR agonists. Focusing on our recently developed silanol-sulfonamide scaffold, we developed the potent hPXR agonist 28, which shows good selectivity over hLXRα and β, hFXR, and hRORα and γ. Examination of the structure-activity relationship suggested a possible strategy to manipulate the selectivity. Docking simulation indicated the presence of an additional binding cavity and polar contacts in the ligand-binding pocket of hPXR. This information should be helpful for the future development of more potent and selective hPXR ligands.",,COC(=O)CN(c1ccc([Si](C)(C)O)cc1)S(=O)(=O)c1ccccc1,C17H21NO5SSi,CHEMBL4246995,11.0,,,,
2312025,%,Inhibition,,BAO_0000201,INH,1778224,Inhibition of human RORgamma1 expressed in HEK293 cells at 30 uM after 24 hrs by luciferase reporter gene assay relative to control,B,,CHEMBL4235216,10.1016/j.bmc.2018.07.038,30077610,CHEMBL4229499,Development of novel silanol-based human pregnane X receptor (PXR) agonists with improved receptor selectivity.,PUBLICATION,"Pregnane X receptor (PXR) is a ligand-dependent transcription factor that is considered to be a potential therapeutic target for multiple diseases. Herein, we report the development and structure-activity relationship studies of a new series of hPXR agonists. Focusing on our recently developed silanol-sulfonamide scaffold, we developed the potent hPXR agonist 28, which shows good selectivity over hLXRα and β, hFXR, and hRORα and γ. Examination of the structure-activity relationship suggested a possible strategy to manipulate the selectivity. Docking simulation indicated the presence of an additional binding cavity and polar contacts in the ligand-binding pocket of hPXR. This information should be helpful for the future development of more potent and selective hPXR ligands.",,COCCN(c1ccc([Si](C)(C)O)cc1)S(=O)(=O)c1ccccc1,C17H23NO4SSi,CHEMBL4247454,11.0,,,,
2314157,%,Inhibition,,BAO_0000201,INH,1778224,Inhibition of human RORgamma1 expressed in HEK293 cells at 30 uM after 24 hrs by luciferase reporter gene assay relative to control,B,,CHEMBL4235216,10.1016/j.bmc.2018.07.038,30077610,CHEMBL4229499,Development of novel silanol-based human pregnane X receptor (PXR) agonists with improved receptor selectivity.,PUBLICATION,"Pregnane X receptor (PXR) is a ligand-dependent transcription factor that is considered to be a potential therapeutic target for multiple diseases. Herein, we report the development and structure-activity relationship studies of a new series of hPXR agonists. Focusing on our recently developed silanol-sulfonamide scaffold, we developed the potent hPXR agonist 28, which shows good selectivity over hLXRα and β, hFXR, and hRORα and γ. Examination of the structure-activity relationship suggested a possible strategy to manipulate the selectivity. Docking simulation indicated the presence of an additional binding cavity and polar contacts in the ligand-binding pocket of hPXR. This information should be helpful for the future development of more potent and selective hPXR ligands.",,C[Si](C)(O)c1ccc(NS(=O)(=O)c2ccccc2)cc1,C14H17NO3SSi,CHEMBL4249586,11.0,,,,
2316840,%,Inhibition,,BAO_0000201,INH,1794707,Displacement of [3H]-T0901317 from recombinant human His-SUMO-tagged RORgamma LBD (265 to 518 residues) expressed in Escherichia coli BL21(DE3) at 1 uM after 1 hr by scintillation proximity assay,B,,CHEMBL4266824,10.1016/j.bmcl.2018.08.017,30143422,CHEMBL4265886,Identification of potent RORβ modulators: Scaffold variation.,PUBLICATION,"We sought to develop RORβ-selective probe molecules in order to investigate the function of the receptor in vitro and in vivo and its role in the pathophysiology of disease. To accomplish this, we modified a potent dual RORβ/RORγ inverse agonist from the primary literature with the goal of improving selectivity for RORβ vs RORγ. Truncation of the Western portion of the molecule ablated activity at RORγ and led to a potent series of RORβ modulators. Continued exploration of this series investigated alternate replacement cores for the aminothiazole ring. Numerous suitable replacements were found during the course of our SAR investigations and are reported herein.",,O=C(c1ccccc1Cl)c1sccc1-c1cccc(-c2ccccc2)c1,C23H15ClOS,CHEMBL4277389,50.0,,,,
2318354,%,Inhibition,,BAO_0000201,INH,1794607,Antagonist activity at Gal4 DNA binding domain-fused human RORC2 LBD transfected in human HepG2 cells at 1 uM after 24 hrs relative to control,B,,CHEMBL4266724,10.1021/acs.jmedchem.8b00392,30130103,CHEMBL4265880,"Discovery of 3-Cyano- N-(3-(1-isobutyrylpiperidin-4-yl)-1-methyl-4-(trifluoromethyl)-1 H-pyrrolo[2,3- b]pyridin-5-yl)benzamide: A Potent, Selective, and Orally Bioavailable Retinoic Acid Receptor-Related Orphan Receptor C2 Inverse Agonist.",PUBLICATION,"The nuclear hormone receptor retinoic acid receptor-related orphan C2 (RORC2, also known as RORγt) is a promising target for the treatment of autoimmune diseases. A small molecule, inverse agonist of the receptor is anticipated to reduce production of IL-17, a key proinflammatory cytokine. Through a high-throughput screening approach, we identified a molecule displaying promising binding affinity for RORC2, inhibition of IL-17 production in Th17 cells, and selectivity against the related RORA and RORB receptor isoforms. Lead optimization to improve the potency and metabolic stability of this hit focused on two key design strategies, namely, iterative optimization driven by increasing lipophilic efficiency and structure-guided conformational restriction to achieve optimal ground state energetics and maximize receptor residence time. This approach successfully identified 3-cyano- N-(3-(1-isobutyrylpiperidin-4-yl)-1-methyl-4-(trifluoromethyl)-1 H-pyrrolo[2,3- b]pyridin-5-yl)benzamide as a potent and selective RORC2 inverse agonist, demonstrating good metabolic stability, oral bioavailability, and the ability to reduce IL-17 levels and skin inflammation in a preclinical in vivo animal model upon oral administration.",,CC(C)C(=O)N1CCC(c2cn(C)c3ncc(NC(=O)c4cccc(C#N)c4)c(C(F)(F)F)c23)CC1,C26H26F3N5O2,CHEMBL4278903,20.0,,,,
2322126,%,Inhibition,,BAO_0000201,INH,1794707,Displacement of [3H]-T0901317 from recombinant human His-SUMO-tagged RORgamma LBD (265 to 518 residues) expressed in Escherichia coli BL21(DE3) at 1 uM after 1 hr by scintillation proximity assay,B,,CHEMBL4266824,10.1016/j.bmcl.2018.08.017,30143422,CHEMBL4265886,Identification of potent RORβ modulators: Scaffold variation.,PUBLICATION,"We sought to develop RORβ-selective probe molecules in order to investigate the function of the receptor in vitro and in vivo and its role in the pathophysiology of disease. To accomplish this, we modified a potent dual RORβ/RORγ inverse agonist from the primary literature with the goal of improving selectivity for RORβ vs RORγ. Truncation of the Western portion of the molecule ablated activity at RORγ and led to a potent series of RORβ modulators. Continued exploration of this series investigated alternate replacement cores for the aminothiazole ring. Numerous suitable replacements were found during the course of our SAR investigations and are reported herein.",,Nc1nc(C(=O)c2ccccc2Cl)c(-c2cccc(Cl)c2)s1,C16H10Cl2N2OS,CHEMBL4282678,35.0,,,,
2322934,%,Inhibition,,BAO_0000201,INH,1794707,Displacement of [3H]-T0901317 from recombinant human His-SUMO-tagged RORgamma LBD (265 to 518 residues) expressed in Escherichia coli BL21(DE3) at 1 uM after 1 hr by scintillation proximity assay,B,,CHEMBL4266824,10.1016/j.bmcl.2018.08.017,30143422,CHEMBL4265886,Identification of potent RORβ modulators: Scaffold variation.,PUBLICATION,"We sought to develop RORβ-selective probe molecules in order to investigate the function of the receptor in vitro and in vivo and its role in the pathophysiology of disease. To accomplish this, we modified a potent dual RORβ/RORγ inverse agonist from the primary literature with the goal of improving selectivity for RORβ vs RORγ. Truncation of the Western portion of the molecule ablated activity at RORγ and led to a potent series of RORβ modulators. Continued exploration of this series investigated alternate replacement cores for the aminothiazole ring. Numerous suitable replacements were found during the course of our SAR investigations and are reported herein.",,O=C(c1ccccc1Cl)c1sccc1-c1cccc(Cl)c1,C17H10Cl2OS,CHEMBL4283486,5.0,,,,
2325168,%,Inhibition,,BAO_0000201,INH,1794707,Displacement of [3H]-T0901317 from recombinant human His-SUMO-tagged RORgamma LBD (265 to 518 residues) expressed in Escherichia coli BL21(DE3) at 1 uM after 1 hr by scintillation proximity assay,B,,CHEMBL4266824,10.1016/j.bmcl.2018.08.017,30143422,CHEMBL4265886,Identification of potent RORβ modulators: Scaffold variation.,PUBLICATION,"We sought to develop RORβ-selective probe molecules in order to investigate the function of the receptor in vitro and in vivo and its role in the pathophysiology of disease. To accomplish this, we modified a potent dual RORβ/RORγ inverse agonist from the primary literature with the goal of improving selectivity for RORβ vs RORγ. Truncation of the Western portion of the molecule ablated activity at RORγ and led to a potent series of RORβ modulators. Continued exploration of this series investigated alternate replacement cores for the aminothiazole ring. Numerous suitable replacements were found during the course of our SAR investigations and are reported herein.",,O=C(c1ccc(Cl)c(Cl)c1)c1scnc1-c1cccc(Cl)c1,C16H8Cl3NOS,CHEMBL4285720,20.0,,,,
2325228,%,Inhibition,,BAO_0000201,INH,1794707,Displacement of [3H]-T0901317 from recombinant human His-SUMO-tagged RORgamma LBD (265 to 518 residues) expressed in Escherichia coli BL21(DE3) at 1 uM after 1 hr by scintillation proximity assay,B,,CHEMBL4266824,10.1016/j.bmcl.2018.08.017,30143422,CHEMBL4265886,Identification of potent RORβ modulators: Scaffold variation.,PUBLICATION,"We sought to develop RORβ-selective probe molecules in order to investigate the function of the receptor in vitro and in vivo and its role in the pathophysiology of disease. To accomplish this, we modified a potent dual RORβ/RORγ inverse agonist from the primary literature with the goal of improving selectivity for RORβ vs RORγ. Truncation of the Western portion of the molecule ablated activity at RORγ and led to a potent series of RORβ modulators. Continued exploration of this series investigated alternate replacement cores for the aminothiazole ring. Numerous suitable replacements were found during the course of our SAR investigations and are reported herein.",,O=C(c1ccccc1Cl)c1sccc1-c1ccc2c(c1)OCO2,C18H11ClO3S,CHEMBL4285780,30.0,,,,
2326697,%,Inhibition,,BAO_0000201,INH,1794707,Displacement of [3H]-T0901317 from recombinant human His-SUMO-tagged RORgamma LBD (265 to 518 residues) expressed in Escherichia coli BL21(DE3) at 1 uM after 1 hr by scintillation proximity assay,B,,CHEMBL4266824,10.1016/j.bmcl.2018.08.017,30143422,CHEMBL4265886,Identification of potent RORβ modulators: Scaffold variation.,PUBLICATION,"We sought to develop RORβ-selective probe molecules in order to investigate the function of the receptor in vitro and in vivo and its role in the pathophysiology of disease. To accomplish this, we modified a potent dual RORβ/RORγ inverse agonist from the primary literature with the goal of improving selectivity for RORβ vs RORγ. Truncation of the Western portion of the molecule ablated activity at RORγ and led to a potent series of RORβ modulators. Continued exploration of this series investigated alternate replacement cores for the aminothiazole ring. Numerous suitable replacements were found during the course of our SAR investigations and are reported herein.",,O=C(c1ccccc1Cl)c1cccnc1-c1cccc(Cl)c1,C18H11Cl2NO,CHEMBL4287249,25.0,,,,
2327476,%,Inhibition,,BAO_0000201,INH,1794707,Displacement of [3H]-T0901317 from recombinant human His-SUMO-tagged RORgamma LBD (265 to 518 residues) expressed in Escherichia coli BL21(DE3) at 1 uM after 1 hr by scintillation proximity assay,B,,CHEMBL4266824,10.1016/j.bmcl.2018.08.017,30143422,CHEMBL4265886,Identification of potent RORβ modulators: Scaffold variation.,PUBLICATION,"We sought to develop RORβ-selective probe molecules in order to investigate the function of the receptor in vitro and in vivo and its role in the pathophysiology of disease. To accomplish this, we modified a potent dual RORβ/RORγ inverse agonist from the primary literature with the goal of improving selectivity for RORβ vs RORγ. Truncation of the Western portion of the molecule ablated activity at RORγ and led to a potent series of RORβ modulators. Continued exploration of this series investigated alternate replacement cores for the aminothiazole ring. Numerous suitable replacements were found during the course of our SAR investigations and are reported herein.",,COc1ccccc1C(=O)c1scnc1-c1cccc(C(F)(F)F)c1,C18H12F3NO2S,CHEMBL4288028,20.0,,,,
2331200,%,Inhibition,,BAO_0000201,INH,1794707,Displacement of [3H]-T0901317 from recombinant human His-SUMO-tagged RORgamma LBD (265 to 518 residues) expressed in Escherichia coli BL21(DE3) at 1 uM after 1 hr by scintillation proximity assay,B,,CHEMBL4266824,10.1016/j.bmcl.2018.08.017,30143422,CHEMBL4265886,Identification of potent RORβ modulators: Scaffold variation.,PUBLICATION,"We sought to develop RORβ-selective probe molecules in order to investigate the function of the receptor in vitro and in vivo and its role in the pathophysiology of disease. To accomplish this, we modified a potent dual RORβ/RORγ inverse agonist from the primary literature with the goal of improving selectivity for RORβ vs RORγ. Truncation of the Western portion of the molecule ablated activity at RORγ and led to a potent series of RORβ modulators. Continued exploration of this series investigated alternate replacement cores for the aminothiazole ring. Numerous suitable replacements were found during the course of our SAR investigations and are reported herein.",,O=C(c1ccccc1Cl)c1ncc2cccn2c1-c1cccc(Cl)c1,C20H12Cl2N2O,CHEMBL4291752,40.0,,,,
2331975,%,Inhibition,,BAO_0000201,INH,1794707,Displacement of [3H]-T0901317 from recombinant human His-SUMO-tagged RORgamma LBD (265 to 518 residues) expressed in Escherichia coli BL21(DE3) at 1 uM after 1 hr by scintillation proximity assay,B,,CHEMBL4266824,10.1016/j.bmcl.2018.08.017,30143422,CHEMBL4265886,Identification of potent RORβ modulators: Scaffold variation.,PUBLICATION,"We sought to develop RORβ-selective probe molecules in order to investigate the function of the receptor in vitro and in vivo and its role in the pathophysiology of disease. To accomplish this, we modified a potent dual RORβ/RORγ inverse agonist from the primary literature with the goal of improving selectivity for RORβ vs RORγ. Truncation of the Western portion of the molecule ablated activity at RORγ and led to a potent series of RORβ modulators. Continued exploration of this series investigated alternate replacement cores for the aminothiazole ring. Numerous suitable replacements were found during the course of our SAR investigations and are reported herein.",,CC(C)(C)c1ccc(-c2ccsc2C(=O)c2ccccc2Cl)cc1,C21H19ClOS,CHEMBL4292527,20.0,,,,
2332144,%,Inhibition,,BAO_0000201,INH,1794707,Displacement of [3H]-T0901317 from recombinant human His-SUMO-tagged RORgamma LBD (265 to 518 residues) expressed in Escherichia coli BL21(DE3) at 1 uM after 1 hr by scintillation proximity assay,B,,CHEMBL4266824,10.1016/j.bmcl.2018.08.017,30143422,CHEMBL4265886,Identification of potent RORβ modulators: Scaffold variation.,PUBLICATION,"We sought to develop RORβ-selective probe molecules in order to investigate the function of the receptor in vitro and in vivo and its role in the pathophysiology of disease. To accomplish this, we modified a potent dual RORβ/RORγ inverse agonist from the primary literature with the goal of improving selectivity for RORβ vs RORγ. Truncation of the Western portion of the molecule ablated activity at RORγ and led to a potent series of RORβ modulators. Continued exploration of this series investigated alternate replacement cores for the aminothiazole ring. Numerous suitable replacements were found during the course of our SAR investigations and are reported herein.",,Nc1cc(-c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c(C(=O)c2ccccc2Cl)s1,C19H10ClF6NOS,CHEMBL4292696,25.0,,,,
2333446,%,Inhibition,,BAO_0000201,INH,1794707,Displacement of [3H]-T0901317 from recombinant human His-SUMO-tagged RORgamma LBD (265 to 518 residues) expressed in Escherichia coli BL21(DE3) at 1 uM after 1 hr by scintillation proximity assay,B,,CHEMBL4266824,10.1016/j.bmcl.2018.08.017,30143422,CHEMBL4265886,Identification of potent RORβ modulators: Scaffold variation.,PUBLICATION,"We sought to develop RORβ-selective probe molecules in order to investigate the function of the receptor in vitro and in vivo and its role in the pathophysiology of disease. To accomplish this, we modified a potent dual RORβ/RORγ inverse agonist from the primary literature with the goal of improving selectivity for RORβ vs RORγ. Truncation of the Western portion of the molecule ablated activity at RORγ and led to a potent series of RORβ modulators. Continued exploration of this series investigated alternate replacement cores for the aminothiazole ring. Numerous suitable replacements were found during the course of our SAR investigations and are reported herein.",,O=C(c1ccccc1Cl)c1sccc1-c1ccc(Cl)c(Cl)c1,C17H9Cl3OS,CHEMBL4293998,30.0,,,,
2333507,%,Inhibition,,BAO_0000201,INH,1794707,Displacement of [3H]-T0901317 from recombinant human His-SUMO-tagged RORgamma LBD (265 to 518 residues) expressed in Escherichia coli BL21(DE3) at 1 uM after 1 hr by scintillation proximity assay,B,,CHEMBL4266824,10.1016/j.bmcl.2018.08.017,30143422,CHEMBL4265886,Identification of potent RORβ modulators: Scaffold variation.,PUBLICATION,"We sought to develop RORβ-selective probe molecules in order to investigate the function of the receptor in vitro and in vivo and its role in the pathophysiology of disease. To accomplish this, we modified a potent dual RORβ/RORγ inverse agonist from the primary literature with the goal of improving selectivity for RORβ vs RORγ. Truncation of the Western portion of the molecule ablated activity at RORγ and led to a potent series of RORβ modulators. Continued exploration of this series investigated alternate replacement cores for the aminothiazole ring. Numerous suitable replacements were found during the course of our SAR investigations and are reported herein.",,O=C(c1ccccc1Cl)c1scnc1-c1cccc(Cl)c1,C16H9Cl2NOS,CHEMBL4294059,15.0,,,,
2334638,%,Inhibition,,BAO_0000201,INH,1794707,Displacement of [3H]-T0901317 from recombinant human His-SUMO-tagged RORgamma LBD (265 to 518 residues) expressed in Escherichia coli BL21(DE3) at 1 uM after 1 hr by scintillation proximity assay,B,,CHEMBL4266824,10.1016/j.bmcl.2018.08.017,30143422,CHEMBL4265886,Identification of potent RORβ modulators: Scaffold variation.,PUBLICATION,"We sought to develop RORβ-selective probe molecules in order to investigate the function of the receptor in vitro and in vivo and its role in the pathophysiology of disease. To accomplish this, we modified a potent dual RORβ/RORγ inverse agonist from the primary literature with the goal of improving selectivity for RORβ vs RORγ. Truncation of the Western portion of the molecule ablated activity at RORγ and led to a potent series of RORβ modulators. Continued exploration of this series investigated alternate replacement cores for the aminothiazole ring. Numerous suitable replacements were found during the course of our SAR investigations and are reported herein.",,N#Cc1c(N)[nH]c(-c2cccc(Cl)c2)c1C(=O)c1ccccc1Cl,C18H11Cl2N3O,CHEMBL4295190,0.0,,,,
2341900,%,Inhibition,,"Entry 0: BAO_0000201, Entry 1: BAO_0000201, ",INH,"Entry 0: 1841440, Entry 1: 1841442, ","Entry 0: Inverse agonist activity at GAL4-DNA binding domain-fused human RORgammat LBD expressed in pGL4.31 transfected HEK293T cells assessed as inhibition of RORGgammat driven transcriptional activity at 6 uM after 24 hrs by dual-luciferase reporter gene assay relative to control, Entry 1: Inverse agonist activity at RORgammat in human PBMC derived CD4-positive T cells assessed as suppression of T cell differentiation to Th17 cells by measuring reduction in IL-17 level at 1.2 uM after 1 hr relative to control, ","Entry 0: B, Entry 1: B, ",,"Entry 0: CHEMBL4341739, Entry 1: CHEMBL4341741, ","Entry 0: 10.1016/j.bmcl.2019.04.021, Entry 1: 10.1016/j.bmcl.2019.04.021, ","Entry 0: 31010722, Entry 1: 31010722, ","Entry 0: CHEMBL4340540, Entry 1: CHEMBL4340540, ","Entry 0: 3-Substituted Quinolines as RORγt Inverse Agonists., Entry 1: 3-Substituted Quinolines as RORγt Inverse Agonists., ","Entry 0: PUBLICATION, Entry 1: PUBLICATION, ","Entry 0: We have previously reported the syntheses of a series of 3,6-disubstituted quinolines as modulators of the retinoic acid receptor-related orphan receptor gamma t (RORγt). These molecules are potent binders but are high molecular weight and they exhibited poor solubility at pH 2 and pH 7. This manuscript details our efforts at improving physical chemical properties for this series of compounds by increasing the diversity at the 3-position (i.e. introducing heteroatoms and lowering the molecular weight). These efforts have led to molecules which are potent binders with improved solubility., Entry 1: We have previously reported the syntheses of a series of 3,6-disubstituted quinolines as modulators of the retinoic acid receptor-related orphan receptor gamma t (RORγt). These molecules are potent binders but are high molecular weight and they exhibited poor solubility at pH 2 and pH 7. This manuscript details our efforts at improving physical chemical properties for this series of compounds by increasing the diversity at the 3-position (i.e. introducing heteroatoms and lowering the molecular weight). These efforts have led to molecules which are potent binders with improved solubility., ",,COc1nc2ccc(C(O)(c3ccc(C)nc3C)c3cnnn3C)cc2c(Cl)c1OC(C)C,C24H26ClN5O3,CHEMBL4434891,85.0,102.0,,,
2345976,%,Inhibition,,BAO_0000201,INH,1841440,Inverse agonist activity at GAL4-DNA binding domain-fused human RORgammat LBD expressed in pGL4.31 transfected HEK293T cells assessed as inhibition of RORGgammat driven transcriptional activity at 6 uM after 24 hrs by dual-luciferase reporter gene assay relative to control,B,,CHEMBL4341739,10.1016/j.bmcl.2019.04.021,31010722,CHEMBL4340540,3-Substituted Quinolines as RORγt Inverse Agonists.,PUBLICATION,"We have previously reported the syntheses of a series of 3,6-disubstituted quinolines as modulators of the retinoic acid receptor-related orphan receptor gamma t (RORγt). These molecules are potent binders but are high molecular weight and they exhibited poor solubility at pH 2 and pH 7. This manuscript details our efforts at improving physical chemical properties for this series of compounds by increasing the diversity at the 3-position (i.e. introducing heteroatoms and lowering the molecular weight). These efforts have led to molecules which are potent binders with improved solubility.",,COc1nc2ccc(C(O)(c3ccc(C)nc3C)c3cnnn3C)cc2c(Cl)c1CN1CC(C(F)(F)F)C1,C26H26ClF3N6O2,CHEMBL4438967,72.0,,,,
2347335,%,Inhibition,,BAO_0000201,INH,1841439,Inverse agonist activity at GAL4-DNA binding domain-fused human full length RORgammat expressed in pGL4.31 transfected HEK293T cells assessed as inhibition of RORGgammat driven transcriptional activity at 3 uM after 24 hrs by dual-luciferase reporter gene assay relative to control,B,,CHEMBL4341738,10.1016/j.bmcl.2019.04.021,31010722,CHEMBL4340540,3-Substituted Quinolines as RORγt Inverse Agonists.,PUBLICATION,"We have previously reported the syntheses of a series of 3,6-disubstituted quinolines as modulators of the retinoic acid receptor-related orphan receptor gamma t (RORγt). These molecules are potent binders but are high molecular weight and they exhibited poor solubility at pH 2 and pH 7. This manuscript details our efforts at improving physical chemical properties for this series of compounds by increasing the diversity at the 3-position (i.e. introducing heteroatoms and lowering the molecular weight). These efforts have led to molecules which are potent binders with improved solubility.",,COc1nc2ccc(C(O)(c3ccc(C)nc3C)c3cnnn3C)cc2c(Cl)c1C(=O)N1CCC(C(F)(F)F)CC1,C28H28ClF3N6O3,CHEMBL4440326,66.0,,,,
