comp_molregno,act_standard_units,act_standard_type,act_activity_comment,act_bao_endpoint,act_type,ass_assay_id,ass_description,ass_assay_type,ass_assay_category,ass_chembl_id,doc_doi,doc_pubmed_id,doc_chembl_id,doc_title,doc_doc_type,doc_abstract,doc_patent_id,coms_canonical_smiles,comp_full_molformula,mold_chembl_id,act_0,act_1
865458,nM,Potency,inactive,BAO_0000186,Potency,845231,PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL2114842,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,c1ccc2cc3c(cc2c1)-c1cccc2cccc-3c12,C20H12,CHEMBL1441574,1188.3,
865997,nM,Potency,inconclusive,BAO_0000186,Potency,845231,PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL2114842,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,CCCCCCc1ccc(-c2ccc(C#N)cc2)cc1,C19H21N,CHEMBL1442113,59557.2,
866615,nM,Potency,active,BAO_0000186,Potency,845231,PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL2114842,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,O=Cc1c(Cl)cccc1Cl,C7H4Cl2O,CHEMBL1442731,16785.5,
866805,nM,Potency,inactive,BAO_0000186,Potency,845231,PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL2114842,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,[O-]/[N+](=N/c1ccccc1)c1ccccc1,C12H10N2O,CHEMBL1442921,4730.8,
867274,nM,Potency,inactive,BAO_0000186,Potency,845231,PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL2114842,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,Cc1c(N=C=O)cccc1N=C=O,C9H6N2O2,CHEMBL1443390,84126.7,
869439,nM,Potency,inactive,BAO_0000186,Potency,845231,PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL2114842,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,Cc1ccco1,C5H6O,CHEMBL1445555,13333.2,
871330,nM,Potency,inactive,BAO_0000186,Potency,845231,PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL2114842,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,CC(C)CC(C)N,C6H15N,CHEMBL1447446,21131.7,
871930,nM,Potency,inactive,BAO_0000186,Potency,845231,PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL2114842,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,CC(O)CC(C)O,C5H12O2,CHEMBL1448046,33491.5,
872271,nM,Potency,active,BAO_0000186,Potency,845231,PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL2114842,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,Oc1cc2c(cc1O)[C@H]1c3ccc(O)c(O)c3OC[C@@]1(O)C2,C16H14O6,CHEMBL1448387,11883.2,
872433,nM,Potency,inconclusive,BAO_0000186,Potency,845231,PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL2114842,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,CCCC[N+](=O)[O-],C4H9NO2,CHEMBL1448549,21131.7,
872902,nM,Potency,inconclusive,BAO_0000186,Potency,845231,PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL2114842,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,CC(C)Nc1ccc(Nc2ccccc2)cc1,C15H18N2,CHEMBL1449018,59557.2,
874491,nM,Potency,inconclusive,BAO_0000186,Potency,845231,PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL2114842,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,O=C1OC(O)C(C(Cl)Cl)=C1Cl,C5H3Cl3O3,CHEMBL1450607,59557.2,
875000,nM,Potency,inconclusive,BAO_0000186,Potency,845231,PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL2114842,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,IC(I)I,CHI3,CHEMBL1451116,16785.5,
875623,nM,Potency,inactive,BAO_0000186,Potency,845231,PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL2114842,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,N#CCCCl,C3H4ClN,CHEMBL1451739,42163.2,
875717,nM,Potency,active,BAO_0000186,Potency,845231,PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL2114842,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,N#C/C=C/C#N,C4H2N2,CHEMBL1451833,23710.1,
875722,nM,Potency,inactive,BAO_0000186,Potency,845231,PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL2114842,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,C1CCC(NC2CCCCC2)CC1,C12H23N,CHEMBL1451838,23710.1,
876042,nM,Potency,active,BAO_0000186,Potency,845231,PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL2114842,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,CCN(CC)c1ccc(N)cc1,C10H16N2,CHEMBL1452158,37578.0,
876243,nM,Potency,inconclusive,BAO_0000186,Potency,845231,PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL2114842,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,COP(=O)(OC)O/C(=C\Cl)c1cc(Cl)c(Cl)cc1Cl,C10H9Cl4O4P,CHEMBL1452359,59557.2,
879351,nM,Potency,inactive,BAO_0000186,Potency,845231,PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL2114842,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,Nc1cc(S(=O)(=O)O)ccc1O,C6H7NO4S,CHEMBL1455467,33491.5,
879856,nM,Potency,active,BAO_0000186,Potency,845231,PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL2114842,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,C[C@@H]1CC2(OC3C[C@@]4(C)C5=CC[C@H]6C(C)(C)C(O[C@@H]7OC[C@@H](O)[C@H](O)[C@H]7O)CC[C@@]67C[C@@]57CC[C@]4(C)C31)OC(O)C1(C)OC21,C35H52O9,CHEMBL1455972,21131.7,
881850,nM,Potency,inconclusive,BAO_0000186,Potency,845231,PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL2114842,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,COc1ccc(/N=[N+](/[O-])c2ccc(OC)cc2)cc1,C14H14N2O3,CHEMBL1457966,16785.5,
882565,nM,Potency,inconclusive,BAO_0000186,Potency,845231,PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL2114842,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,Oc1c(Cl)ccc(Cl)c1Cl,C6H3Cl3O,CHEMBL1458681,29849.3,
886468,nM,Potency,inactive,BAO_0000186,Potency,845231,PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL2114842,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,Brc1ccccc1-c1ccccc1,C12H9Br,CHEMBL1462584,3757.8,
896268,nM,Potency,inconclusive,BAO_0000186,Potency,845231,PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL2114842,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,CCCCCCCCCCCCCl,C12H25Cl,CHEMBL1472384,841.3,
902218,nM,Potency,inactive,BAO_0000186,Potency,845231,PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL2114842,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,CCCC=O,C4H8O,CHEMBL1478334,33491.5,
903045,nM,Potency,inactive,BAO_0000186,Potency,845231,PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL2114842,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,O=S(=O)(Cl)c1ccccc1,C6H5ClO2S,CHEMBL1479161,33491.5,
904057,nM,Potency,inactive,BAO_0000186,Potency,845231,PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL2114842,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,COC(=O)c1ccc(C)cc1,C9H10O2,CHEMBL1480173,29849.3,
908364,nM,Potency,active,BAO_0000186,Potency,845231,PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL2114842,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,Oc1cc(Cl)c(Cl)c(Cl)c1,C6H3Cl3O,CHEMBL1484480,13333.2,
909244,nM,Potency,active,BAO_0000186,Potency,845231,PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL2114842,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,N#CC(Cl)Cl,C2HCl2N,CHEMBL1485360,33491.5,
910349,nM,Potency,inconclusive,BAO_0000186,Potency,845231,PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL2114842,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,O=C1c2ccccc2C(=O)C1c1ccc2ccccc2n1,C18H11NO2,CHEMBL1486465,11883.2,
911022,nM,Potency,inactive,BAO_0000186,Potency,845231,PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL2114842,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,Cc1ccccc1C=O,C8H8O,CHEMBL1487138,33491.5,
911561,nM,Potency,inconclusive,BAO_0000186,Potency,845231,PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL2114842,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,COc1cc(-c2ccc(N=C=O)c(OC)c2)ccc1N=C=O,C16H12N2O4,CHEMBL1487677,13333.2,
911701,nM,Potency,inactive,BAO_0000186,Potency,845231,PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL2114842,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,CCCOCC(C)O,C6H14O2,CHEMBL1487817,14960.1,
912483,nM,Potency,inconclusive,BAO_0000186,Potency,845231,PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL2114842,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,Cc1ccc(C(=O)O)cc1[N+](=O)[O-],C8H7NO4,CHEMBL1488599,11883.2,
912552,nM,Potency,inactive,BAO_0000186,Potency,845231,PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL2114842,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,Nc1ccccc1C(=O)OCCc1ccccc1,C15H15NO2,CHEMBL1488668,298.5,
912948,nM,Potency,inconclusive,BAO_0000186,Potency,845231,PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL2114842,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,Oc1ccc2cc(SSc3ccc4cc(O)ccc4c3)ccc2c1,C20H14O2S2,CHEMBL1489064,33491.5,
913138,nM,Potency,inactive,BAO_0000186,Potency,845231,PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL2114842,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,CC(=O)OCC(COC(C)=O)OC(C)=O,C9H14O6,CHEMBL1489254,1059.1,
913322,nM,Potency,inactive,BAO_0000186,Potency,845231,PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL2114842,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,Cc1c(N)cccc1N,C7H10N2,CHEMBL1489438,29.8,
913452,nM,Potency,inactive,BAO_0000186,Potency,845231,PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL2114842,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,Cc1ccc([N+](=O)[O-])c([N+](=O)[O-])c1,C7H6N2O4,CHEMBL1489568,5308.0,
915804,nM,Potency,inactive,BAO_0000186,Potency,845231,PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL2114842,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,C1CCC2CCCCC2C1,C10H18,CHEMBL1491920,66824.2,
915988,nM,Potency,inconclusive,BAO_0000186,Potency,845231,PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL2114842,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,BrCC(Br)(Br)Br,C2H2Br4,CHEMBL1492104,66824.2,
916613,nM,Potency,active,"Entry 0: BAO_0000186, Entry 1: BAO_0000186, ",Potency,"Entry 0: 845231, Entry 1: 845231, ","Entry 0: PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) , Entry 1: PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) , ","Entry 0: F, Entry 1: F, ","Entry 0: confirmatory, Entry 1: confirmatory, ","Entry 0: CHEMBL2114842, Entry 1: CHEMBL2114842, ",,,"Entry 0: CHEMBL1201862, Entry 1: CHEMBL1201862, ","Entry 0: PubChem BioAssay data set, Entry 1: PubChem BioAssay data set, ","Entry 0: DATASET, Entry 1: DATASET, ",,,C=CC(=O)OCCOCCOCCOCCOC(=O)C=C,C14H22O7,CHEMBL1492729,11883.2,21131.7
916768,nM,Potency,active,BAO_0000186,Potency,845231,PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL2114842,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,N=C1N=C(N)c2cc3ccccc3cc21,C12H9N3,CHEMBL1492884,59557.2,
920599,nM,Potency,inconclusive,BAO_0000186,Potency,845231,PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL2114842,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,CC(C=O)Cc1ccc(C(C)(C)C)cc1,C14H20O,CHEMBL1496715,94391.8,
920642,nM,Potency,inactive,BAO_0000186,Potency,845231,PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL2114842,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,Cc1ccc(N)c([N+](=O)[O-])c1,C7H8N2O2,CHEMBL1496758,33491.5,
920841,nM,Potency,active,BAO_0000186,Potency,845231,PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL2114842,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,C=CC(=O)OCCOCCOC(=O)C=C,C10H14O5,CHEMBL1496957,13333.2,
921871,nM,Potency,inactive,BAO_0000186,Potency,845231,PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL2114842,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,OCC(CBr)(CBr)CBr,C5H9Br3O,CHEMBL1497987,33491.5,
923420,nM,Potency,inactive,BAO_0000186,Potency,845231,PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL2114842,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,Cc1cc2nc(N)sc2cc1C,C9H10N2S,CHEMBL1499536,1883.4,
923429,nM,Potency,active,BAO_0000186,Potency,845231,PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL2114842,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,CCCCCCCC[N+](CCCCCCCC)(CCCCCCCC)CCCCCCCC.[Br-],C32H68BrN,CHEMBL1499545,1496.0,
927042,nM,Potency,inactive,BAO_0000186,Potency,845231,PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL2114842,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,CCCCC#N,C5H9N,CHEMBL1503158,66824.2,
934670,nM,Potency,inactive,BAO_0000186,Potency,845231,PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL2114842,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,COC1=CC(=O)OC(CCc2ccc3c(c2)OCO3)C1,C15H16O5,CHEMBL1510786,6682.4,
940752,nM,Potency,inconclusive,BAO_0000186,Potency,845231,PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL2114842,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,Nc1ccc(O)c([N+](=O)[O-])c1,C6H6N2O3,CHEMBL1516868,74978.0,
942253,nM,Potency,active,BAO_0000186,Potency,845231,PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL2114842,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,CC(C)(OO)c1ccccc1,C9H12O2,CHEMBL1518369,42163.2,
943211,nM,Potency,active,BAO_0000186,Potency,845231,PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL2114842,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,CN(C)C(=S)[S-].CN(C)C(=S)[S-].[Zn+2],C6H12N2S4Zn,CHEMBL1519327,8412.7,
944667,nM,Potency,inactive,BAO_0000186,Potency,845231,PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL2114842,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,CCNc1cc(O)ccc1C,C9H13NO,CHEMBL1520783,5955.7,
947099,nM,Potency,inactive,BAO_0000186,Potency,845231,PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL2114842,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,Oc1cccc(Nc2ccccc2)c1,C12H11NO,CHEMBL1523215,16785.5,
947969,nM,Potency,inactive,BAO_0000186,Potency,845231,PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL2114842,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,Cl.Nc1ccc(/N=N\c2ccccc2)c(N)c1,C12H13ClN4,CHEMBL1524085,530.8,
948358,nM,Potency,inactive,BAO_0000186,Potency,845231,PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL2114842,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,COc1ccc(N)cc1.Cl,C7H10ClNO,CHEMBL1524474,66824.2,
948501,nM,Potency,inconclusive,BAO_0000186,Potency,845231,PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL2114842,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,N#CSCSC#N,C3H2N2S2,CHEMBL1524617,37578.0,
950203,nM,Potency,active,BAO_0000186,Potency,845231,PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL2114842,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,Cc1cc(O)c(C(C)(C)C)cc1Sc1cc(C(C)(C)C)c(O)cc1C,C22H30O2S,CHEMBL1526319,4216.3,
950605,nM,Potency,active,BAO_0000186,Potency,845231,PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL2114842,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,ClC1=C(Cl)C(Cl)(Cl)C(Cl)=C1Cl,C5Cl6,CHEMBL1526721,13333.2,
950620,nM,Potency,active,BAO_0000186,Potency,845231,PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL2114842,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,CN(C)c1ccc(/N=N/S(=O)(=O)[O-])cc1.[Na+],C8H10N3NaO3S,CHEMBL1526736,5955.7,
950770,nM,Potency,inconclusive,BAO_0000186,Potency,845231,PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL2114842,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,CC(C)CON=O,C4H9NO2,CHEMBL1526886,33491.5,
952363,nM,Potency,active,BAO_0000186,Potency,845231,PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL2114842,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,Oc1cc(Cl)c(Cl)c(Cl)c1Cl,C6H2Cl4O,CHEMBL1528479,23710.1,
952723,nM,Potency,active,BAO_0000186,Potency,845231,PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL2114842,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,Cl.N=C(N)NC(=N)NCCc1ccccc1,C10H16ClN5,CHEMBL1528839,16785.5,
954568,nM,Potency,inconclusive,BAO_0000186,Potency,845231,PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL2114842,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,C=CC(=O)OCCCCCCOC(=O)C=C,C12H18O4,CHEMBL1530684,74978.0,
955470,nM,Potency,active,BAO_0000186,Potency,845231,PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL2114842,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,Cc1cccc([N+](=O)[O-])c1[N+](=O)[O-],C7H6N2O4,CHEMBL1531586,42163.2,
