,index,SMILES,target_0
2907,152,c1ccc(CN2CCN(Cc3nc(-c4ccccc4)no3)CC2)cc1,0
2908,153,O=C(C=Cc1ccc(CNCCc2c[nH]c3ccccc23)cc1)NO,0
2909,154,O=C(NCCN1CCOCC1)c1ccc(Cl)cc1,0
2910,155,Cc1nc2ncc(Oc3ccc(Cl)cc3F)nc2c(=O)n1CC1CCCN(C(C)C)C1,0
2911,156,Cc1cc(C)cc(NC(=O)c2cncc(-c3ccc(C#N)cc3)c2)c1,0
2912,157,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNC(C)C3)c(F)c21,0
2913,158,O=C(Nc1ccc(C(F)(F)F)cc1)NS(=O)(=O)c1ccc(OCCCCN2CCCC2)cc1,0
2914,159,Fc1cccc(OC(F)F)c1CC(c1ccccc1)N1CCNCC1,0
2915,160,Cc1c(CNC2CCCC2)nn(-c2ncccc2Cl)c1-c1ccc(C)nc1,0
2916,161,Cc1c(N2CC(C)(CN)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,0
2917,162,CN1CCC23c4c5c(O)ccc4CC1C2C=CC(O)C3O5,0
2918,163,COc1cc(F)c2nccc(NC(=O)C3(O)CCC(NCc4cc5c(cn4)OCCO5)CC3)c2c1,0
2919,164,CCC(NCCCCC(Cc1cc(C)c(F)c(C)c1)C(=O)NO)c1ccc(F)cc1,0
2920,165,COc1cc(F)ccc1-c1cncc(CNC2CCCC2)n1,0
2921,166,Cc1nn(-c2c(Cl)cccc2NS(C)(=O)=O)cc1CN1CCC2(CC1)OCc1ccccc12,0
2922,167,CC(C)N1CCN(C(=O)N2CCC(C(C)(C)C)CC2)CC1,0
2923,168,CNC1CCC(c2c[nH]c3ccc(NC(=N)c4cccs4)cc32)CC1,0
2924,169,O=c1[nH]c2ncccc2n1C1CCN(CCCN2C(=O)COc3ccccc32)CC1,0
2925,170,O=C(NCc1ccc(C(F)(F)F)cc1)N1CCCC1CN1CCCC1,0
2926,171,O=C1CC2CCc3cc(OC4CCN(C5CCC5)CC4)ccc3C2=NN1,0
2927,172,CCN(CC)C(=O)c1ccc(C2=CC3(CCNCC3)Oc3ccccc32)nc1,0
2928,173,OC(c1cccnc1)(c1cccnc1)C(c1ccccc1)N1CCC1,0
2929,174,CN(C)C(=O)C(CO)N(C)Cc1ccc2c(c1)CCC(N1CCN(CCc3ccc(F)cc3)CC1=O)C2,0
2930,175,COc1ncc2ccc(=O)n(CCN3CCC(NCc4cc5c(cn4)OCCO5)CC3)c2n1,0
2931,176,COc1ccccc1CC(c1ccc(F)cc1)N1CCNCC1,0
2932,177,CCN1CCN(c2cc3[nH]c(C(=O)C4(CC)CCC(C)(O)CC4)nc3cc2Cl)CC1,0
2933,178,O=C1OC2(CN1c1cccnc1F)CCC(c1nc3cc(OC(F)(F)F)ccc3[nH]1)CC2,0
2934,179,Cn1nc(NCC(=O)NC2CN(C3CCC(C(N)=O)CC3)C2)c2cc(C(F)(F)F)ccc21,0
2935,180,Cc1[nH]c2ccccc2c1CCN1CCCC1c1ccc(C=CC(=O)NO)cc1,0
2936,181,COc1cc(-c2cn(C3CC(C(F)(F)F)CN(CC(F)(F)F)C3=O)nn2)ccc1-n1cnc(C)c1,0
2937,182,Cc1c(CNC2CCC(F)(F)C2)nn(-c2ncccc2Cl)c1-c1ccc(C)nc1,0
2938,183,CC1(C)CCc2cc(CN3CCC4(CC3)CCN(C(=O)c3ccncn3)CC4)ccc2O1,0
2939,184,Cc1ccc(N2CCN(CCN3Cc4ccccc4C3)C2=O)s1,0
2940,185,COc1ccc2c(c1)c(-c1cccc(F)c1)c(C#N)n(CCO)c2=O,0
2941,186,O=C(NC1CC1)c1cn(-c2cccc(-c3ccncc3)c2)c2ncccc2c1=O,0
2942,187,CN(C)Cc1ccc2c(c1)CCC(N(C)C(=O)c1ccc(-c3ccccn3)cc1)C2,0
2943,188,COC1(c2ccc(F)c(F)c2)CCNCC1c1noc(-c2ccccc2CCNC(C)=O)c1Br,0
2944,189,NC(=O)n1nc(NCC(=O)NC2CN(C3CCC(c4nccs4)CC3)C2)c2cc(C(F)(F)F)ccc21,0
2945,190,COc1cnc(-c2cccc3c2CC(NC(=O)c2ccc(COCC(F)(F)F)nc2)CO3)cn1,0
2946,191,N#Cc1ccc(Cn2cncc2CNC2CCN(C(=O)c3cccnc3S)C2=O)cc1,0
2947,192,Cc1nc2ccc(Oc3ccc4c(c3)OCO4)nc2c(=O)n1CC1CCCN(C(C)C)C1,0
2948,193,O=C(C1CC(N2CCN(c3ncccn3)CC2)CN1)N1CCC(F)(F)C1,0
2949,194,CNS(=O)(=O)c1cc(C(=O)N2CCC(CCN3C4CCC3CC(n3c(C)nc5ccccc53)C4)(c3cccc(F)c3)CC2)c(Cl)cc1F,0
2950,195,CNc1ncc(C=C2CC3C4CCC5N(C)C(=O)C=CC5(C)C4CCC3(C)C2O)cn1,0
2951,196,CC(C)(O)c1ccc(C#Cc2cccc(-n3cc(C(=O)NC4CC4)c(=O)c4cccnc43)c2)c[n+]1[O-],0
2952,197,COCCOc1ccc(C2CN(NS(C)(=O)=O)C(=O)N2CCc2ccc(OC)cc2)cc1,0
2953,198,Cc1nc2cc3c(cc2o1)CCN(CCCSc1nnc(-c2cccnc2)n1C)CC3,0
2954,199,O=C(C1CNCCC12OCc1cc(F)c(F)cc12)N(Cc1ccnc2ccccc12)C1CC1,0
2955,200,CN(C)C(=O)c1ccc(-c2ccc3c(c2)CCN(CCN2CCCC2)C3=O)cc1,0
2956,201,NC(C(=O)N1CCC(F)(F)C1)C1CCC(NC(=O)c2ccc(F)c(F)c2)CC1,0
2957,202,Cc1nn(-c2ncccc2C)cc1CN1CCC2(CC1)OCc1ccccc12,0
2958,203,O=C1N(CCN2Cc3ccccc3C2)CCN1c1cc(Cl)ccc1F,0
2959,204,CN(C)Cc1ccc2c(c1)CCC(N(C)C(=O)c1ccc(-c3ccccc3)cn1)C2,0
2960,205,O=C(Nc1ccc(-c2nnc(NCCCN3CCCCC3)o2)cc1)C1CCCCC1,0
2961,206,CCOc1cc(NC(=O)c2ccccc2F)ccc1-c1nnc(NCCCN2CCCCC2)o1,0
2962,207,Cc1oc(-c2ccc(F)cc2)nc1COc1cccc(CN(CC(=O)O)C(=O)Oc2ccc(C)cc2)c1,0
2963,208,CN(C)Cc1ccc2c(c1)CCC(N(C)C(=O)c1ccc(-c3ccc(Cl)cn3)cc1)C2,0
2964,209,COCCCc1cc(CN(C(=O)C2CNCCC2c2ccn(C)c(=O)c2)C2CC2)cc(Br)c1C,0
2965,210,Cc1c(N2CCC(C(C)N)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,0
2966,211,COc1cc(N2C(=O)N(c3ccc(-c4ccc(C(=O)O)c(C)c4)cc3)C(=O)C23CCN(Cc2ncccc2C)CC3)ncn1,0
2967,212,Nc1ccccc1NC(=O)c1ccc(N2CCC3(CCN(S(=O)(=O)c4ccccc4)C3)C2)nc1,0
2968,213,CCCS(=O)(=O)n1c2ccc(C(=O)N3CCC(C)CC3)cc2c2c1CCN(C1CCOC1)C2,0
2969,214,CC(C)(O)c1ccc(C(CC2=CCC(=O)N=C2)c2ccc(OC(F)F)c(OC3CC3)c2)cn1,0
2970,215,Cc1ccc2c(cccc2-c2nnc(SCCCN3CCc4cc5nc(N(C)C)oc5cc4CC3)n2C)n1,0
2971,216,Nc1cccnc1C1CCC(N2CC(NC(=O)CNC(=O)c3cccc(C(F)(F)F)c3)C2)CC1,0
2972,217,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2cccc(F)c2)C2CCN(S(C)(=O)=O)CC2)CC1,0
2973,218,Cc1nc2ncc(Oc3ccc(F)c4cccnc34)nc2c(=O)n1CC1CCCN(C(C)C)C1,0
2974,219,O=c1cc(OCc2ccccc2)ccn1-c1ccc2c(cnn2CCN2CCNCC2)c1,0
2975,220,Cn1c2cc(N3CCCC(C)(N)C3)n(Cc3cc(F)ccc3C#N)c2c(=O)n(C)c1=O,0
2976,221,Cc1nc2ccccc2n1C1CC2CCC(C1)N2CCC1(c2ccccc2)CCN(C(=O)c2cccc(C(N)=O)c2)CC1,0
2977,222,COCCCc1cc(CCC(=O)N2CCOCC2)c(Cl)c(CN(C(=O)C2CNCCC23OCc2cc(F)c(F)cc23)C2CC2)c1,0
2978,223,COc1cncc(-c2cc(NC(C)=O)nc(-n3nc(C)cc3C)n2)c1,0
2979,224,FC(F)(F)Oc1ccccc1CC(c1ccccc1)N1CCNCC1,0
2980,225,CC1(C)C=Cc2cccc(CN3CCC4(CC3)CCN(C(=O)c3ccnc(N)c3)CC4)c2O1,0
2981,226,CCN(CC)CCNC(=O)c1ccc(NC(C)=O)cc1,0
2982,227,CC1(c2ccccc2)CCN(CC2CCc3cccnc3C(O)C2)CC1,0
2983,228,O=C(NC1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1)N1CCCC(C(=O)N2CCCC2)C1,0
2984,229,COc1cc(-c2cn(C3CCC4CCCCC4NC3=O)nn2)ccc1-n1cnc(C)c1,0
2985,230,COC(=O)C1(CNC(=O)c2cc(Cl)cc(Cl)c2)CCN(CC2=Cc3ccccc3OC2(C)C)CC1,0
2986,231,CC(C)N1CCN(C(=O)N2Cc3ccccc3C2)CC1,0
2987,232,Cc1ncc(-c2ccnc(Nc3ccc(N4CCN(S(=O)(=O)CCN(C)C)CC4)cc3)n2)n1C(C)C,0
2988,233,COc1cc(-c2cn(C3CCCCN(CC(F)(F)F)C3=O)nn2)ccc1-n1cnc(C)c1,0
2989,234,CCC(O)(c1cn(Cc2ccc3c(c2)sc(CO)c3-c2ccccc2)nn1)C(F)(F)F,0
2990,235,CCN(CC)C(=O)c1ccc(C(c2cccc(NC(=O)OC)c2)N2CCN(Cc3cccnc3)CC2)cc1,0
2991,236,O=C(N1Cc2ccccc2C1)N1CCCC1CN1CCCC1,0
2992,237,COc1ccc2c(c1)N(CCN1CCC(NCc3ccc4c(n3)NC(=O)CO4)CC1)C(=O)OC2,0
2993,238,NCc1ccc(F)c(C2CCN(C(=O)c3cc(C(N)=O)cc(-c4nc(-c5cccs5)no4)c3)CC2)c1,0
2994,239,CS(=O)(=O)c1ccc(-c2noc(C(CC3CC3)C(N)C(=O)N3CCC(F)C3)n2)c(F)c1,0
2995,240,O=C(Nc1ccccc1)NS(=O)(=O)c1ccc(OCCN2CCCCC2)cc1,0
2996,241,C=CCc1ccccc1OC(C)C1=NCCN1,0
2997,242,Cn1nc(NCC(=O)NC2CN(C3CCC(c4nccs4)CC3)C2)c2cc(C(F)(F)F)ccc21,0
2998,243,CCNCCc1cccc(C(F)(F)F)c1,0
2999,244,Cn1nnnc1-c1cccc(NC(=O)NC2(C)CN(C)C(=O)OC2CN2CCCC(Cc3ccc(F)cc3)C2)c1,0
3000,245,CNC(=O)c1ccc(-c2ccc3c(c2)CCN(CCN2CCCC2C)C3=O)cc1,0
3001,246,OC1CC(CN2CCC(c3ccccc3)CC2)CCc2cccnc21,0
3002,247,CS(=O)(=O)N1CCN(Cc2ccc3c(c2)CCC(N2CCN(CCc4ccc(F)cc4)CC2=O)C3)CC1,0
3003,248,O=c1n(CC(O)CO)c2ccccc2n1C1CCN(CC2C3CCC(C3)C23CC3)CC1,0
3004,249,CCOP(=O)(Sc1ccccc1)Sc1ccccc1,0
3005,250,O=C(NCc1cccnc1OCC(F)(F)F)c1cncc(-c2ccc(Cl)cc2)c1,0
3006,251,CC(=O)Nc1cccc(-c2ccc(C3CN(C)CC3NS(=O)(=O)C(C)C)cc2)c1,0
3007,252,Cc1nc2ccccc2n1C1CC2CCC(C1)N2CCC1(c2cccc(F)c2)CCN(C(=O)c2cc(S(N)(=O)=O)ccc2F)CC1,0
3008,253,CC(C)(O)c1ccc(-c2cccc(-n3cc(C(=O)NC4CC4)c(=O)c4cccnc43)c2)cn1,0
3009,254,Cc1cnc(Nc2cc(N3CCOCC3)nc(NC(C)c3ccc(F)cn3)n2)s1,0
3010,255,COc1cccc(N2CCN(CCN3CCN(C(C)C)CC3)C2=O)c1,0
3011,256,FC(F)(F)c1cc(-c2ccccc2C(F)(F)F)cc2nc(C3=NOC4(C3)CCCCC4)[nH]c21,0
3012,257,COc1cc(N2C(=O)N(c3ccc(-c4ccc5nc[nH]c5c4)cc3)C(=O)C23CCN(Cc2ncccc2C)CC3)ncn1,0
3013,258,CCOC(=O)C1CCC(N2CC(NC(=O)CNc3nn(S(C)(=O)=O)c4ccc(C(F)(F)F)cc43)C2)CC1,0
3014,259,COc1ccc2c(c1)N(CCN1CCC(NCc3cc4c(cn3)OCCO4)CC1)C(=O)CO2,0
3015,260,CC(C)N1CCN(C(=O)N2CCC(C(=O)OC(C)(C)C)CC2)CC1,0
3016,261,Nc1ccc(-c2cccs2)cc1NC(=O)c1ccc(N2CCC3(CNc4ccccc43)CC2)nc1,0
3017,262,COCCCS(=O)(=O)c1ccc(-c2ccc(CCN3CCCC3C)cc2)cc1,0
3018,263,N#Cc1ccc(CNC(=O)N(c2cccc(F)c2)C2CCN(CCC3(c4cccc(F)c4)CCN(C(=O)c4cccc(C(N)=O)c4)CC3)CC2)cc1,0
3019,264,CCN(CC)C(=O)c1ccc(C(c2cccc(NC(=O)C3CC3)c2)N2CCN(Cc3ccc(F)cc3)CC2)cc1,0
3020,265,CC(=O)Nc1ccc(-c2cnc3nc(N4CCC(N5CCCCC5)CC4)sc3c2)cn1,0
3021,266,Cn1cc(-c2ccc(N)c(NC(=O)c3ccc(N4CCC5(CCNC5)CC4)nc3)c2)cn1,0
3022,267,CNC(=O)c1ccc(Nc2ncc(F)c(-c3cnc(C)n3C(C)C)n2)cc1,0
3023,268,CCN(CC)C(=O)c1ccc(C(c2cccc(NC(=O)OC)c2)N2CCN(Cc3cncs3)CC2)cc1,0
3024,269,CCc1nc2cc(CN3CCC(NC(=O)c4cc(=O)c5ccc(F)cc5o4)CC3)ccc2o1,0
3025,270,CN(C)C(=O)C(c1ccc(-c2ccn3ncnc3c2)cc1)C(N)C(=O)N1CCC(F)(F)C1,0
3026,271,Cc1nc2ccccc2n1C1CC2CCC(C1)N2CCC1(c2cccc(F)c2)CCN(C(=O)c2c(F)ccc(NS(C)(=O)=O)c2F)CC1,0
3027,272,COCCCc1cc2cccnc2c(CN(C(=O)C2CNCCC2c2ccn(C)c(=O)c2)C2CC2)c1,0
3028,273,COc1ccc2c(C)cc(=O)n(CCN3CCC(NCc4cc5c(cn4)OCCO5)CC3)c2c1,0
3029,274,Cc1c2n(c3c1C(=O)CC(C)(C)C3)-c1ccc(C(N)=O)c(c1)NCC1CC(F)CN1CCC2,0
3030,275,CC(Oc1ccc(S(C)(=O)=O)cc1C(=O)N1CCN(c2ncc(C(F)(F)F)cc2F)CC1)C(F)(F)F,0
3031,276,CC(=O)C1=NN2c3cc(F)ccc3OCC2C1(CCCN1CCNC(=O)CC1)c1ccccc1,0
3032,277,CNc1noc2c1ccc(C)c2-c1ccc2c(cnnc2N2CCOCC2C)c1,0
3033,278,CC1CN(CC2(C(N)=O)CCC2)CCN1S(=O)(=O)c1ccc(C(C)(O)C(F)(F)F)cc1,0
3034,279,O=C(NC1CC1)c1cc(NCc2cnc(Nc3ccccn3)s2)c(F)cc1F,0
3035,280,Nc1ccccc1NC(=O)c1ccc(N2CCC3(CCNC3)CC2)nc1,0
3036,281,CC(Oc1nnc(-c2ccncc2)n1C)c1nnc(-c2cccc(Cl)c2)o1,0
3037,282,COC(=O)c1ccc2c(c1)N(CCN1CCC(NCc3ccc4c(n3)NC(=O)CO4)CC1)C(=O)CO2,0
3038,283,CCC1(CN)CN(c2c(C)c3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)C1,0
3039,284,COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,0
3040,285,Nc1ccc(C2CCC(N3CC(NC(=O)CNC(=O)c4cccc(C(F)(F)F)c4)C3)CC2)nc1,0
3041,286,COc1c(N2CCC(CN)C2)ccc2c(=O)c(C(=O)O)cn(C3CC3)c21,0
3042,287,O=C(Nc1ccc(-c2nnc(NCCCN3CCCCC3)o2)cc1)c1ccccc1Cl,0
3043,288,CC(C)CN(C(=O)c1ccc(Cl)c(Cl)c1)C1CCNC1,0
3044,289,Cc1c2n(c3c1C(=O)CC(C)(C)C3)-c1ccc(C(N)=O)c(c1)NCC1COCCN1CCC2,0
3045,290,c1n[nH]cc1-c1csc(Nc2ccccn2)n1,0
3046,291,COC1COCCC1NC1CCC(C(=O)N2CCN(c3cc(C(F)(F)F)cnn3)CC2)(C(C)C)C1,0
3047,292,CC(C)S(=O)(=O)NC1CN(C)CC1c1ccc(-c2cccnc2)cc1,0
3048,293,O=C(c1cccc(Cl)c1Cl)N(C1CCCC1)C1CCNC1,0
3049,294,CN1C(=O)C=CC2(C)C3CCC4(C)C(O)CCC4C3CCC12,0
3050,295,CCN(C)C(=O)c1ccc(C(c2cccnc2)N2CCN(Cc3cscn3)CC2)cc1,0
3051,296,CC(C)(C)CN(C(=O)c1cccc(Cl)c1Cl)C1CCNC1,0
3052,297,COc1cc(N2CCN(C(=O)CO)CC2)ccc1Nc1ncc(Cl)c(-c2cnc3ccccn32)n1,0
3053,298,NC(C(=O)N1CCSC1)C1CCC(NC(=O)c2cccc3ccccc32)CC1,0
3054,299,CS(=O)(=O)c1ccc2c(c1)N(CCN1CCC(NCc3ccc4c(n3)NC(=O)CO4)CC1)C(=O)CO2,0
3055,300,Cc1nc2ccccc2n1C1CC2CCC(C1)N2CCC1(c2cccc(F)c2)CCN(C(=O)C2(C(=O)O)CCC2)CC1,0
3056,301,CC(c1ccc(-c2cccc(-c3nn[nH]n3)c2)cc1)C(N)C(=O)N1CCC(F)C1,0
3057,302,Cc1ncc(-c2ccnc(Nc3ccc(C(=O)N(C)C)cc3)n2)n1C(C)C,0
3058,303,Cc1cccc(C)c1NC(=O)C1CCCCN1C,0
3059,304,NS(=O)(=O)c1ccc(OCCN2CCCCC2)cc1,0
3060,305,CCN(CC)C(=O)c1ccc(C2=CC3(CCNCC3)Oc3ccccc32)cc1O,0
3061,306,CCOC(=O)Nc1cccc(C(c2ccc(C(=O)N3CCC3)cc2)N2CCN(Cc3cccnc3)CC2)c1,0
3062,307,O=C(NC1CCN(Cc2ccc3ccc(=O)[nH]c3c2)CC1)c1cc(=O)c2ccc(F)cc2o1,0
3063,308,CN(C(=O)N1CC(c2cc(F)ccc2F)=CC1(CO)c1ccccc1)C1CCNCC1,0
3064,309,COc1ccc2nccc(NC(=O)C3(O)CCC(NCc4ccc5c(c4)OCCO5)CC3)c2n1,0
3065,310,COc1ccccc1CC(c1ccccc1F)N1CCNCC1,0
3066,311,COc1ncc2ncc(=O)n(CCN3CCC(NCc4cc5c(cn4)OCCO5)CC3)c2n1,0
3067,312,CN1CCCC(c2nc3ccccc3n2Cc2ccccn2)C1,0
3068,313,NS(=O)(=O)c1ccc(OCCCN2CCCCC2)cc1,0
3069,314,CN(C)C(=O)C(c1ccc(C2=CN3N=CNC3C=C2)cc1)C(N)C(=O)N1CCC(F)C1,0
3070,315,O=C(C=Cc1ccc(CN2CCCC(c3c4ccccc4[nH]c3-c3ccccc3)C2)c(F)c1)NO,0
3071,316,COc1cc(N2C(=O)N(c3ccc(-c4ccc(C(=O)O)cc4)nc3)C(=O)C23CCN(Cc2ncccc2C)CC3)ncn1,0
3072,317,Cc1c(C(=O)Nc2ccn(C)n2)ncn1Cc1cccc(C(F)(F)F)c1,0
3073,318,Cn1nc(NCC(=O)NC2CN(C3CCC(C(=O)O)CC3)C2)c2cc(C(F)(F)F)ccc21,0
3074,319,CC(=O)OCC(=O)NC1CCN(Cc2ccc(Oc3nc4ccccc4s3)cc2)CC1,0
3075,320,CCC1OC(=O)C(C)C(OC2CC(C)(OC)CC(C)O2)C(C)C(OC2OC(C)CC(N(C)C(C)C)C2O)C(C)(O)CC(C)C(OCC(=O)NC)C(C)C(O)C1(C)O,0
3076,321,COCCCc1ccc(Cl)c(CN(C(=O)C2CNCCC2c2ccn(C)c(=O)c2)C2CC2)c1,0
3077,322,CN1Cc2nnc(C3CCN(c4ccccn4)CC3)n2-c2ccc(Cl)cc2C1,0
3078,323,CCC1OC(=O)C(C)C(=O)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(O)CC(C)C(=O)C(C)C2N(C3CN(Cc4ccnc5ncccc45)C3)C(=O)OC21C,0
3079,324,COc1ncc(-c2cccc3c2CC(NC(=O)c2ccc(COCC(F)(F)F)nc2)CO3)cn1,0
3080,325,CCOC(=O)C1CCN(CCOc2ccc(S(N)(=O)=O)cc2)CC1,0
3081,326,CC(=O)NCCc1ccccc1-c1onc(C2CNCCC2(O)c2ccc(F)c(F)c2)c1Br,0
3082,327,Cc1ncc(-c2nc(Nc3ccc(C(N)=O)cc3)ncc2F)n1C(C)C,0
3083,328,COC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cccc2c1NON2,0
3084,329,CC(C)N(C)C1CCC(N2CCC(NC(=O)c3cccc(C(F)(F)F)c3)C2=O)C(CS(=O)(=O)c2ccccc2)C1,0
3085,330,CN(Cc1nc(-c2ccccc2)no1)Cc1nc2ccccc2c(=O)[nH]1,0
3086,331,CCN(CC)CCCc1cc(CCCOC)cc(CN(C(=O)C2CNCCC23OCc2cc(F)c(F)cc23)C2CC2)c1Cl,0
3087,332,CCNC1CCC(c2c[nH]c3ccc(NC(=N)c4cccs4)cc32)CC1,0
3088,333,O=C(NC1CC1c1ccccc1)N1CCC(c2nnco2)CC1,0
3089,334,COc1ccc2nccc(NC(=O)C3(O)CCC(NCc4cc5c(cn4)OCCO5)CC3)c2n1,0
3090,335,O=C(Nc1ccc(Cl)cc1)N1CCN(CC2CCCN(C3CC3)C2)CC1,0
3091,336,Cc1nccnc1C(=O)N1CCC(C(N)Cc2cc(F)c(F)cc2F)CC1,0
3092,337,COc1cc(N2CCN(C(=O)CN)CC2)ccc1Nc1ncc(Cl)c(-c2cnc3ccccn32)n1,0
3093,338,CCCNCC(O)COc1ccc(O)cc1C(=O)CCc1ccccc1,0
3094,339,N#Cc1ccc2c(c1)N(CCN1CCC(NCc3ccc4c(n3)NC(=O)CO4)CC1)C(=O)CO2,0
3095,340,Cc1ccccc1C1CCN(CC2CCc3cccnc3C(O)C2)CC1CO,0
3096,341,O=C(NC1CC1)c1cn(-c2cccc(C#Cc3cccnc3)c2)c2ncccc2c1=O,0
3097,342,Cc1ccc(C23CC2CNC3)cc1,0
3098,343,COc1c(N2CCC(C(C)N)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c21,0
3099,344,CCC1OC(=O)C(C)C(=O)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(O)CC(C)C(=O)C(C)C2N(C3CN(Cc4ccnc5cccnc45)C3)C(=O)OC21C,0
3100,345,Cc1cccnc1CN1CCC2(CC1)C(=O)N(c1ccc(-c3ccno3)cc1)C(=O)N2c1cc(O)ncn1,0
3101,346,COc1cc(N2C(=O)N(c3ccc(-c4ccc(-c5cc(=O)[nH][nH]5)cc4)cc3)C(=O)C23CCN(Cc2ncccc2C)CC3)ncn1,0
3102,347,CCN(CC)C(=O)c1ccc(C2=CC3(CCNCC3)Oc3ccccc32)cn1,0
3103,348,NCc1ccc(F)c(C2CCN(C(=O)c3cc(C(=O)O)cc(-c4nc(-c5cccs5)no4)c3)CC2)c1,0
3104,349,Cc1c(CNC2CCC(F)C2)nn(-c2ncccc2Cl)c1-c1ccc(C)nc1,0
3105,350,COc1cc(N2CCCN(C(C)=O)CC2)ccc1Nc1ncc(Cl)c(-c2cnc3ccccn32)n1,0
3106,351,Nc1ccccc1NC(=O)c1ccc(N2CCC3(CNc4ccccc43)CC2)nc1,0
3107,352,CC(C)N1CCN(C(=O)N2CCC(Cc3ccccc3)CC2)CC1,0
3108,353,O=C(C1CNCCC12OCc1cc(F)c(F)cc12)N(Cc1cccc2cccnc21)C1CC1,0
3109,354,CN(C(=O)N1CC(c2cc(F)ccc2F)=CC1(CO)c1ccccc1)C1CCN(C)CC1,0
3110,355,N#Cc1nc(CCCO)cc(-c2cccc(C(F)(F)F)c2)n1,0
3111,356,Cc1ccc(-c2ccc(N3CC(CNC(=O)c4ccc(-c5nc6cc(C#N)cc(C(C)C)c6o5)cc4)OC3=O)nc2)s1,0
3112,357,CN1CCN(C2=Nc3ccccc3Nc3sc(CO)cc32)CC1,0
3113,358,Cc1c(CNC2CCCC2)nn(-c2ncccc2Cl)c1-c1cccnc1,0
3114,359,Cc1ccccc1C1CCN(CC2CCc3cccnc3C(O)C2)CC1O,0
3115,360,CCSc1ncccc1C(=O)N1CCC(NCc2cncn2Cc2ccc(C#N)cc2)C1=O,0
3116,361,c1ccc(-c2noc(CN3CCN(Cc4nc5ccccc5s4)CC3)n2)cc1,0
3117,362,c1ccc(-c2nnc(CN3CCN(Cc4nc5ccccc5s4)CC3)o2)cc1,0
3118,363,CCN(CC)C(=O)c1ccc(C(c2cccc(NC(=O)C3CC3)c2)N2CCN(Cc3ccccn3)CC2)cc1,0
3119,364,CC(C)S(=O)(=O)NC1CN(C)CC1c1ccc(-c2cccc(NS(C)(=O)=O)c2)cc1,0
3120,365,COc1ccc(C2CN(CCCC3CCNCC3)CC2CNC(=O)c2cccc(Cl)c2)cc1,0
3121,366,COc1cc2c(c(N3CCN(C)CC3)c1)OC(C(=O)Nc1ccc(N3CCOCC3)cc1)CC2,0
3122,367,COc1ccc2c(c1)c(-c1cccc(C(F)(F)F)c1)c(C#N)n(CC(O)CO)c2=O,0
3123,368,COCCCc1cc(CN(C(=O)C2CNCCC23OCc2ccccc23)C2CC2)cc(OCCOC)c1,0
3124,369,CC(Oc1nnc(-c2ccncc2)n1C)c1noc(-c2cccc(Cl)c2)n1,0
3125,370,COc1cc(F)ccc1-c1cncc(CNC(=O)c2ccccn2)c1,0
3126,371,CCCCC1CN(CC2CCOCC2)C(=O)OC12CCN(C1(C)CCN(C(=O)c3c(C)ncnc3C)CC1)CC2,0
3127,372,Cc1ncnc(C)c1C(=O)N1CC2CN(CCC(c3cccc(F)c3)C3CCN(S(C)(=O)=O)CC3)CC2C1,0
3128,373,c1[nH]nc2c1-c1nc(Nc3ccccn3)sc1CC2,0
3129,374,O=C(CNC(=O)c1cccc(C(F)(F)F)c1)N1CCC(NC2CCC(O)(c3ccc(-c4ncccn4)cn3)CC2)C1,0
3130,375,CCc1nc2cc3c(cc2o1)CCN(CCCSc1nnc(-c2cccnc2)n1C)CC3,0
3131,376,O=C(C=Cc1ccc(CNCCc2c3ccccn3nc2-c2ccccc2)cc1)NO,0
3132,377,CCN(C)C(=O)c1ccc(C(c2cccc(NC(=O)C3CC3)c2)N2CCN(Cc3nc(C)cs3)CC2)cc1,0
3133,378,COC1COCCC1NC1CCC(C(=O)N2CCN(c3ccnc(C(F)(F)F)n3)CC2)(C(C)C)C1,0
3134,379,O=C(NC1CC1c1ccccc1)N1CCC(c2nc(-c3cnccn3)no2)CC1,0
3135,380,COCCCc1cc(CN(C(=O)C2CNCCC23OC(=O)Cc2ccccc23)C2CC2)cc(OCCOC)c1,0
3136,381,CN(C)C(=O)c1ccc(C(c2ccccn2)=C2CCN(Cc3cscn3)CC2)cc1,0
3137,382,Cc1ccc2oc(N3CCN4CCC3CC4)nc2n1,0
3138,383,CNCC(O)CCN1c2ccccc2N(c2cc(F)ccc2F)S1(=O)=O,0
3139,384,O=C(CC1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1)NC(c1cnc[nH]1)c1ccccc1,0
